"Item","Country","Element","Unit","Y2009","Y2010","Y2011","Average","Data.type","Region","Region_nice","Region_code","Region_macronew","Region_macro1","Region_macro1_nice","Region_macro2","Region_macro2_nice","Region_macro3","Region_macro3_nice","food_group","Region_crops"
"Coconuts","Timor-Leste","Food supply (kcal/capita/day)","kcal/capita/day",7,8,8,7.666666667,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Asia_Southeast"
"Coconuts","Malaysia","Fat supply quantity (g/capita/day)","g/capita/day",5.6,6.6,6.4,6.2,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Asia_Southeast"
"Coconuts","French Polynesia","Food supply (kcal/capita/day)","kcal/capita/day",94,99,103,98.66666667,"Food supplies (2009-2011 mean) ","Pacific_Region_tropical","Trop. Pacific Region","PAC-T","Pacific","Pacific_Region","Pacific","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Pacific_Region_tropical"
"Coconuts","Vanuatu","Protein supply quantity (g/capita/day)","g/capita/day",4.2,4.3,4.1,4.2,"Food supplies (2009-2011 mean) ","Pacific_Region_tropical","Trop. Pacific Region","PAC-T","Pacific","Pacific_Region","Pacific","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Pacific_Region_tropical"
"Coconuts","Lao People's Democratic Republic","Food supply (kcal/capita/day)","kcal/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Asia_Southeast"
"Coconuts","India","Protein supply quantity (g/capita/day)","g/capita/day",0.2,0.3,0.2,0.233333333,"Food supplies (2009-2011 mean) ","Asia_South","South Asia","SAS","South Asia","Asia_South","South Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Asia_South"
"Coconuts","Vanuatu","Food supply (kcal/capita/day)","kcal/capita/day",510,530,505,515,"Food supplies (2009-2011 mean) ","Pacific_Region_tropical","Trop. Pacific Region","PAC-T","Pacific","Pacific_Region","Pacific","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Pacific_Region_tropical"
"Coconuts","Myanmar","Protein supply quantity (g/capita/day)","g/capita/day",0.3,0.3,0.3,0.3,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Asia_Southeast"
"Coconuts","Nepal","Food supply (kcal/capita/day)","kcal/capita/day",5,4,4,4.333333333,"Food supplies (2009-2011 mean) ","Asia_South","South Asia","SAS","South Asia","Asia_South","South Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Asia_South"
"Coconuts","Kiribati","Food supply (kcal/capita/day)","kcal/capita/day",718,733,741,730.6666667,"Food supplies (2009-2011 mean) ","Pacific_Region_tropical","Trop. Pacific Region","PAC-T","Pacific","Pacific_Region","Pacific","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Pacific_Region_tropical"
"Coconuts","Myanmar","Food supply (kcal/capita/day)","kcal/capita/day",32,33,32,32.33333333,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Asia_Southeast"
"Coconuts","Timor-Leste","Fat supply quantity (g/capita/day)","g/capita/day",0.8,1,0.9,0.9,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Asia_Southeast"
"Coconuts","Solomon Islands","Fat supply quantity (g/capita/day)","g/capita/day",20.2,20.5,21,20.56666667,"Food supplies (2009-2011 mean) ","Pacific_Region_tropical","Trop. Pacific Region","PAC-T","Pacific","Pacific_Region","Pacific","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Pacific_Region_tropical"
"Coconuts","Samoa","Protein supply quantity (g/capita/day)","g/capita/day",5.4,5.4,5.3,5.366666667,"Food supplies (2009-2011 mean) ","Pacific_Region_tropical","Trop. Pacific Region","PAC-T","Pacific","Pacific_Region","Pacific","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Pacific_Region_tropical"
"Coconuts","Sri Lanka","Food supply quantity (g/capita/day)","g/capita/day",187,179,188,184.6666667,"Food supplies (2009-2011 mean) ","Asia_South","South Asia","SAS","South Asia","Asia_South","South Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Asia_South"
"Coconuts","New Caledonia","Protein supply quantity (g/capita/day)","g/capita/day",0.7,0.7,0.7,0.7,"Food supplies (2009-2011 mean) ","Pacific_Region_tropical","Trop. Pacific Region","PAC-T","Pacific","Pacific_Region","Pacific","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Pacific_Region_tropical"
"Coconuts","Philippines","Food supply (kcal/capita/day)","kcal/capita/day",96,94,92,94,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Asia_Southeast"
"Coconuts","French Polynesia","Fat supply quantity (g/capita/day)","g/capita/day",7.9,8.3,8.7,8.3,"Food supplies (2009-2011 mean) ","Pacific_Region_tropical","Trop. Pacific Region","PAC-T","Pacific","Pacific_Region","Pacific","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Pacific_Region_tropical"
"Coconuts","Indonesia","Protein supply quantity (g/capita/day)","g/capita/day",0.6,0.6,0.5,0.566666667,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Asia_Southeast"
"Coconuts","Kiribati","Protein supply quantity (g/capita/day)","g/capita/day",5.5,5.7,5.7,5.633333333,"Food supplies (2009-2011 mean) ","Pacific_Region_tropical","Trop. Pacific Region","PAC-T","Pacific","Pacific_Region","Pacific","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Pacific_Region_tropical"
"Coconuts","Maldives","Food supply quantity (g/capita/day)","g/capita/day",34,35,34,34.33333333,"Food supplies (2009-2011 mean) ","Asia_South","South Asia","SAS","South Asia","Asia_South","South Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Asia_South"
"Coconuts","Fiji","Fat supply quantity (g/capita/day)","g/capita/day",27.7,25.1,24.6,25.8,"Food supplies (2009-2011 mean) ","Pacific_Region_tropical","Trop. Pacific Region","PAC-T","Pacific","Pacific_Region","Pacific","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Pacific_Region_tropical"
"Coconuts","Thailand","Protein supply quantity (g/capita/day)","g/capita/day",0.6,0.6,0.5,0.566666667,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Asia_Southeast"
"Coconuts","Brunei Darussalam","Fat supply quantity (g/capita/day)","g/capita/day",1.3,1.1,0.5,0.966666667,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Asia_Southeast"
"Coconuts","Sri Lanka","Protein supply quantity (g/capita/day)","g/capita/day",2.7,2.6,2.7,2.666666667,"Food supplies (2009-2011 mean) ","Asia_South","South Asia","SAS","South Asia","Asia_South","South Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Asia_South"
"Coconuts","French Polynesia","Protein supply quantity (g/capita/day)","g/capita/day",0.9,1,1,0.966666667,"Food supplies (2009-2011 mean) ","Pacific_Region_tropical","Trop. Pacific Region","PAC-T","Pacific","Pacific_Region","Pacific","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Pacific_Region_tropical"
"Coconuts","Malaysia","Food supply quantity (g/capita/day)","g/capita/day",20,26,26,24,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Asia_Southeast"
"Coconuts","Bangladesh","Fat supply quantity (g/capita/day)","g/capita/day",0.4,0.3,0.3,0.333333333,"Food supplies (2009-2011 mean) ","Asia_South","South Asia","SAS","South Asia","Asia_South","South Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Asia_South"
"Coconuts","Vanuatu","Food supply quantity (g/capita/day)","g/capita/day",390,405,384,393,"Food supplies (2009-2011 mean) ","Pacific_Region_tropical","Trop. Pacific Region","PAC-T","Pacific","Pacific_Region","Pacific","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Pacific_Region_tropical"
"Coconuts","Maldives","Protein supply quantity (g/capita/day)","g/capita/day",0.4,0.4,0.4,0.4,"Food supplies (2009-2011 mean) ","Asia_South","South Asia","SAS","South Asia","Asia_South","South Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Asia_South"
"Coconuts","Philippines","Fat supply quantity (g/capita/day)","g/capita/day",10.5,10.4,10.1,10.33333333,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Asia_Southeast"
"Coconuts","Bangladesh","Food supply (kcal/capita/day)","kcal/capita/day",3,3,3,3,"Food supplies (2009-2011 mean) ","Asia_South","South Asia","SAS","South Asia","Asia_South","South Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Asia_South"
"Coconuts","Indonesia","Food supply quantity (g/capita/day)","g/capita/day",53,53,52,52.66666667,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Asia_Southeast"
"Coconuts","Sri Lanka","Food supply (kcal/capita/day)","kcal/capita/day",331,314,327,324,"Food supplies (2009-2011 mean) ","Asia_South","South Asia","SAS","South Asia","Asia_South","South Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Asia_South"
"Coconuts","Bangladesh","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_South","South Asia","SAS","South Asia","Asia_South","South Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Asia_South"
"Coconuts","Philippines","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Asia_Southeast"
"Coconuts","Philippines","Food supply quantity (g/capita/day)","g/capita/day",20,19,18,19,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Asia_Southeast"
"Coconuts","Nepal","Fat supply quantity (g/capita/day)","g/capita/day",0.5,0.5,0.5,0.5,"Food supplies (2009-2011 mean) ","Asia_South","South Asia","SAS","South Asia","Asia_South","South Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Asia_South"
