"Item","Country","Element","Y2009","Y2010","Y2011","Average"
"Mate","Russian Federation","Area harvested",0,0,0,0
"Melons","Russian Federation","Area harvested",0,0,0,0
"Millets","Russian Federation","Area harvested",263500,170900,632400,355600
"Mustard_seed","Russian Federation","Area harvested",50800,76100,110800,79233.3333333333
"Nutmeg_mace_cardamoms","Russian Federation","Area harvested",0,0,0,0
"Nuts_nes","Russian Federation","Area harvested",6300,6400,6500,6400
"Oats","Russian Federation","Area harvested",3020700,2227600,2937400,2728566.66666667
"Oilseeds_nes","Russian Federation","Area harvested",6100,17600,48000,23900
"Okra","Russian Federation","Area harvested",0,0,0,0
"Olives","Russian Federation","Area harvested",0,0,0,0
"Onions","Russian Federation","Area harvested",85700,88000,95500,89733.3333333333
"Oranges","Russian Federation","Area harvested",71,31,33,45
"Palm oil","Russian Federation","Area harvested",0,0,0,0
"Papayas","Russian Federation","Area harvested",0,0,0,0
"Peaches & nectarines","Russian Federation","Area harvested",5500,5500,5500,5500
"Pears","Russian Federation","Area harvested",8000,8000,7700,7900
"Peas","Russian Federation","Area harvested",785200,834900,1127200,915766.666666667
"Pepper","Russian Federation","Area harvested",0,0,0,0
"Peppermint","Russian Federation","Area harvested",0,0,0,0
"Persimmons","Russian Federation","Area harvested",0,0,0,0
"Pigeonpeas","Russian Federation","Area harvested",0,0,0,0
"Pineapples","Russian Federation","Area harvested",0,0,0,0
"Pistachios","Russian Federation","Area harvested",0,0,0,0
"Plums","Russian Federation","Area harvested",35600,35200,33800,34866.6666666667
"Poppy","Russian Federation","Area harvested",0,0,0,0
"Potatoes","Russian Federation","Area harvested",2182400,2109100,2202600,2164700
"Pulses_nes","Russian Federation","Area harvested",66000,74600,221800,120800
"Pumpkins & gourds","Russian Federation","Area harvested",54400,53200,56600,54733.3333333333
"Quinces","Russian Federation","Area harvested",500,500,500,500
"Quinoa","Russian Federation","Area harvested",0,0,0,0
"Rapeseed","Russian Federation","Area harvested",556300,607400,893000,685566.666666667
"Raspberries","Russian Federation","Area harvested",26200,26100,28400,26900
"Rice","Russian Federation","Area harvested",177500,200900,207200,195200
"Roots_tubers_nes","Russian Federation","Area harvested",0,0,0,0
"Rye","Russian Federation","Area harvested",2095200,1367500,1524100,1662266.66666667
"Safflower_seed","Russian Federation","Area harvested",800,400,600,600
"Sesame","Russian Federation","Area harvested",0,0,0,0
"Sheanuts","Russian Federation","Area harvested",0,0,0,0
"Sorghum","Russian Federation","Area harvested",13700,8700,68100,30166.6666666667
"Soybean","Russian Federation","Area harvested",794200,1036300,1187400,1005966.66666667
"Spices_nes","Russian Federation","Area harvested",0,0,0,0
"Spinach","Russian Federation","Area harvested",0,0,0,0
"Strawberries","Russian Federation","Area harvested",26000,26000,27000,26333.3333333333
"Sugarcane","Russian Federation","Area harvested",0,0,0,0
"Sunflower","Russian Federation","Area harvested",5597900,5575100,7221000,6131333.33333333
"Sweet potatoes","Russian Federation","Area harvested",0,0,0,0
"Tangerines_mandarins","Russian Federation","Area harvested",0,0,0,0
"Taro","Russian Federation","Area harvested",0,0,0,0
"Tea","Russian Federation","Area harvested",1300,1400,1200,1300
"Tea_nes","Russian Federation","Area harvested",0,0,0,0
"Tomatoes","Russian Federation","Area harvested",117000,115200,117000,116400
"Triticale","Russian Federation","Area harvested",187000,140700,222000,183233.333333333
"Vanilla","Russian Federation","Area harvested",0,0,0,0
"Vegetables_fresh_nes","Russian Federation","Area harvested",93100,94300,101200,96200
"Vegetables_leguminous_nes","Russian Federation","Area harvested",400,400,400,400
"Vetches","Russian Federation","Area harvested",52700,54900,81400,63000
"Walnuts","Russian Federation","Area harvested",6589,7500,7617,7235.33333333333
"Watermelons","Russian Federation","Area harvested",122200,117800,160100,133366.666666667
"Wheat","Russian Federation","Area harvested",26632900,21639800,24835500,24369400
"Yams","Russian Federation","Area harvested",0,0,0,0
"Yautia","Russian Federation","Area harvested",0,0,0,0
"Alfalfa","Rwanda","Area harvested",0,0,0,0
"Almonds","Rwanda","Area harvested",0,0,0,0
"Anise_badian_fennel_coriander","Rwanda","Area harvested",0,0,0,0
"Apples","Rwanda","Area harvested",0,0,0,0
"Apricots","Rwanda","Area harvested",0,0,0,0
"Areca_nuts","Rwanda","Area harvested",0,0,0,0
"Artichokes","Rwanda","Area harvested",0,0,0,0
"Asparagus","Rwanda","Area harvested",0,0,0,0
"Avocados","Rwanda","Area harvested",16000,15461,16046,15835.6666666667
"Bambara_beans","Rwanda","Area harvested",0,0,0,0
"Bananas & plantains","Rwanda","Area harvested",345461,333814,346442,341905.666666667
"Barley","Rwanda","Area harvested",0,0,0,0
"Beans","Rwanda","Area harvested",346551,320041,342637.96,336409.986666667
"Beet_sugar","Rwanda","Area harvested",0,0,0,0
"Berries_nes","Rwanda","Area harvested",0,0,0,0
"Blueberries","Rwanda","Area harvested",0,0,0,0
"Brazil_nuts","Rwanda","Area harvested",0,0,0,0
"Buckwheat","Rwanda","Area harvested",0,0,0,0
"Cabbages","Rwanda","Area harvested",8200,8651,8066,8305.66666666667
"Carob","Rwanda","Area harvested",0,0,0,0
"Carrots & turnips","Rwanda","Area harvested",1300,1706,1514,1506.66666666667
"Cashew","Rwanda","Area harvested",0,0,0,0
"Cassava","Rwanda","Area harvested",180210,197394,210076,195893.333333333
"Castor_oil","Rwanda","Area harvested",0,0,0,0
"Cereals_nes","Rwanda","Area harvested",0,0,0,0
"Cherries","Rwanda","Area harvested",0,0,0,0
"Chestnut","Rwanda","Area harvested",0,0,0,0
"Chickpeas","Rwanda","Area harvested",0,0,0,0
"Chicory_roots","Rwanda","Area harvested",0,0,0,0
"Chillies & peppers","Rwanda","Area harvested",400,330,301,343.666666666667
"Cinnamon","Rwanda","Area harvested",0,0,0,0
"Clover","Rwanda","Area harvested",0,0,0,0
"Cloves","Rwanda","Area harvested",0,0,0,0
"Cocoa beans","Rwanda","Area harvested",0,0,0,0
"Coconuts","Rwanda","Area harvested",0,0,0,0
"Coffee","Rwanda","Area harvested",28828,33977,37377,33394
"Cottonseed oil","Rwanda","Area harvested",0,0,0,0
"Cowpeas","Rwanda","Area harvested",0,0,0,0
"Cranberries","Rwanda","Area harvested",0,0,0,0
"Cucumbers","Rwanda","Area harvested",0,0,0,0
"Currants","Rwanda","Area harvested",0,0,0,0
"Dates","Rwanda","Area harvested",0,0,0,0
"Eggplants","Rwanda","Area harvested",4200,5000,5804,5001.33333333333
"Faba_beans","Rwanda","Area harvested",0,0,0,0
"Figs","Rwanda","Area harvested",0,0,0,0
"Fonio","Rwanda","Area harvested",0,0,0,0
"Fruit_citrus_nes","Rwanda","Area harvested",0,0,0,0
"Fruit_fresh_nes","Rwanda","Area harvested",11231,10496,10740,10822.3333333333
"Fruit_pome_nes","Rwanda","Area harvested",0,0,0,0
"Fruit_stone_nes","Rwanda","Area harvested",0,0,0,0
"Fruit_tropical_fresh_nes","Rwanda","Area harvested",1354,1265,1294,1304.33333333333
"Garlic","Rwanda","Area harvested",0,0,0,0
"Ginger","Rwanda","Area harvested",0,0,0,0
"Gooseberries","Rwanda","Area harvested",0,0,0,0
"Grain_mixed","Rwanda","Area harvested",0,0,0,0
"Grapefruit","Rwanda","Area harvested",0,0,0,0
"Grapes","Rwanda","Area harvested",0,0,0,0
"Groundnut","Rwanda","Area harvested",23048,20558,22846,22150.6666666667
"Hazelnuts","Rwanda","Area harvested",0,0,0,0
"Hempseed","Rwanda","Area harvested",0,0,0,0
"Hops","Rwanda","Area harvested",0,0,0,0
"Kiwi","Rwanda","Area harvested",0,0,0,0
"Kola_nuts","Rwanda","Area harvested",0,0,0,0
"Leeks","Rwanda","Area harvested",2700,13800,14000,10166.6666666667
"Lemons & limes","Rwanda","Area harvested",1550,1498,1555,1534.33333333333
"Lentils","Rwanda","Area harvested",0,0,0,0
"Lettuce","Rwanda","Area harvested",0,0,0,0
"Linseed","Rwanda","Area harvested",0,0,0,0
"Lupins","Rwanda","Area harvested",0,0,0,0
"Maize","Rwanda","Area harvested",147129,184658,223414,185067
"Mangoes_mangosteens_guavas","Rwanda","Area harvested",5300,5121,5315,5245.33333333333
"Mate","Rwanda","Area harvested",0,0,0,0
"Melons","Rwanda","Area harvested",0,0,0,0
"Millets","Rwanda","Area harvested",5438,5905,5377,5573.33333333333
"Mustard_seed","Rwanda","Area harvested",0,0,0,0
"Nutmeg_mace_cardamoms","Rwanda","Area harvested",0,0,0,0
"Nuts_nes","Rwanda","Area harvested",0,0,0,0
"Oats","Rwanda","Area harvested",0,0,0,0
"Oilseeds_nes","Rwanda","Area harvested",0,0,0,0
"Okra","Rwanda","Area harvested",0,0,0,0
"Olives","Rwanda","Area harvested",0,0,0,0
"Onions","Rwanda","Area harvested",1650,1793,1800,1747.66666666667
"Oranges","Rwanda","Area harvested",2600,2600,2700,2633.33333333333
"Palm oil","Rwanda","Area harvested",0,0,0,0
"Papayas","Rwanda","Area harvested",250,242,251,247.666666666667
"Peaches & nectarines","Rwanda","Area harvested",0,0,0,0
"Pears","Rwanda","Area harvested",0,0,0,0
"Peas","Rwanda","Area harvested",45487,47658,41934,45026.3333333333
"Pepper","Rwanda","Area harvested",580,600,625,601.666666666667
"Peppermint","Rwanda","Area harvested",0,0,0,0
"Persimmons","Rwanda","Area harvested",0,0,0,0
"Pigeonpeas","Rwanda","Area harvested",0,0,0,0
"Pineapples","Rwanda","Area harvested",2000,1933,2006,1979.66666666667
"Pistachios","Rwanda","Area harvested",0,0,0,0
"Plums","Rwanda","Area harvested",0,0,0,0
"Poppy","Rwanda","Area harvested",0,0,0,0
"Potatoes","Rwanda","Area harvested",126167,150777,169493,148812.333333333
"Pulses_nes","Rwanda","Area harvested",0,0,0,0
"Pumpkins & gourds","Rwanda","Area harvested",39364,45334,45217,43305
"Quinces","Rwanda","Area harvested",0,0,0,0
"Quinoa","Rwanda","Area harvested",0,0,0,0
"Rapeseed","Rwanda","Area harvested",0,0,0,0
"Raspberries","Rwanda","Area harvested",0,0,0,0
"Rice","Rwanda","Area harvested",14433,12975,14592,14000
"Roots_tubers_nes","Rwanda","Area harvested",0,0,0,0
"Rye","Rwanda","Area harvested",0,0,0,0
"Safflower_seed","Rwanda","Area harvested",0,0,0,0
"Sesame","Rwanda","Area harvested",0,0,0,0
"Sheanuts","Rwanda","Area harvested",0,0,0,0
"Sorghum","Rwanda","Area harvested",146338,133375,119355.28,133022.76
"Soybean","Rwanda","Area harvested",65730.58,72353,47981,62021.5266666667
"Spices_nes","Rwanda","Area harvested",78,64,48,63.3333333333333
"Spinach","Rwanda","Area harvested",0,0,0,0
"Strawberries","Rwanda","Area harvested",0,0,0,0
"Sugarcane","Rwanda","Area harvested",3600,3600,3600,3600
"Sunflower","Rwanda","Area harvested",0,0,0,0
"Sweet potatoes","Rwanda","Area harvested",123386,112194,104927.89,113502.63
"Tangerines_mandarins","Rwanda","Area harvested",0,0,0,0
"Taro","Rwanda","Area harvested",26316,25999,23799,25371.3333333333
"Tea","Rwanda","Area harvested",12500,13549,15065,13704.6666666667
"Tea_nes","Rwanda","Area harvested",0,0,0,0
"Tomatoes","Rwanda","Area harvested",5500,6500,6705,6235
"Triticale","Rwanda","Area harvested",0,0,0,0
"Vanilla","Rwanda","Area harvested",0,0,0,0
"Vegetables_fresh_nes","Rwanda","Area harvested",9016,10000,9541,9519
"Vegetables_leguminous_nes","Rwanda","Area harvested",0,0,0,0
"Vetches","Rwanda","Area harvested",0,0,0,0
"Walnuts","Rwanda","Area harvested",0,0,0,0
"Watermelons","Rwanda","Area harvested",0,0,0,0
"Wheat","Rwanda","Area harvested",42438,49386,44284.15,45369.3833333333
"Yams","Rwanda","Area harvested",2924,2889,2804.9,2872.63333333333
"Yautia","Rwanda","Area harvested",0,0,0,0
"Alfalfa","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Almonds","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Anise_badian_fennel_coriander","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Apples","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Apricots","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Areca_nuts","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Artichokes","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Asparagus","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Avocados","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Bambara_beans","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Bananas & plantains","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Barley","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Beans","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Beet_sugar","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Berries_nes","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Blueberries","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Brazil_nuts","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Buckwheat","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Cabbages","Saint Kitts and Nevis","Area harvested",3.93,3.25,5.8,4.32666666666667
"Carob","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Carrots & turnips","Saint Kitts and Nevis","Area harvested",19.76,20.72,20,20.16
"Cashew","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Cassava","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Castor_oil","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Cereals_nes","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Cherries","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Chestnut","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Chickpeas","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Chicory_roots","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Chillies & peppers","Saint Kitts and Nevis","Area harvested",5,5.5,5,5.16666666666667
"Cinnamon","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Clover","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Cloves","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Cocoa beans","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Coconuts","Saint Kitts and Nevis","Area harvested",245,300,450,331.666666666667
"Coffee","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Cottonseed oil","Saint Kitts and Nevis","Area harvested",5,6,10,7
"Cowpeas","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Cranberries","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Cucumbers","Saint Kitts and Nevis","Area harvested",10,10,10,10
"Currants","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Dates","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Eggplants","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Faba_beans","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Figs","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Fonio","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Fruit_citrus_nes","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Fruit_fresh_nes","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Fruit_pome_nes","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Fruit_stone_nes","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Fruit_tropical_fresh_nes","Saint Kitts and Nevis","Area harvested",255,279,256,263.333333333333
"Garlic","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Ginger","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Gooseberries","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Grain_mixed","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Grapefruit","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Grapes","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Groundnut","Saint Kitts and Nevis","Area harvested",20.54,33.55,33,29.03
"Hazelnuts","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Hempseed","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Hops","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Kiwi","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Kola_nuts","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Leeks","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Lemons & limes","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Lentils","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Lettuce","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Linseed","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Lupins","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Maize","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Mangoes_mangosteens_guavas","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Mate","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Melons","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Millets","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Mustard_seed","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Nutmeg_mace_cardamoms","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Nuts_nes","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Oats","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Oilseeds_nes","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Okra","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Olives","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Onions","Saint Kitts and Nevis","Area harvested",7.3,2.9,6,5.4
"Oranges","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Palm oil","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Papayas","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Peaches & nectarines","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Pears","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Peas","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Pepper","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Peppermint","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Persimmons","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Pigeonpeas","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Pineapples","Saint Kitts and Nevis","Area harvested",7.35,10.09,12,9.81333333333333
"Pistachios","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Plums","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Poppy","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Potatoes","Saint Kitts and Nevis","Area harvested",8.48,3.11,6.5,6.03
"Pulses_nes","Saint Kitts and Nevis","Area harvested",230,190,204,208
"Pumpkins & gourds","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Quinces","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Quinoa","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Rapeseed","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Raspberries","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Rice","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Roots_tubers_nes","Saint Kitts and Nevis","Area harvested",200,200,194,198
"Rye","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Safflower_seed","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Sesame","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Sheanuts","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Sorghum","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Soybean","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Spices_nes","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Spinach","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Strawberries","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Sugarcane","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Sunflower","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Sweet potatoes","Saint Kitts and Nevis","Area harvested",25.6,22,24,23.8666666666667
"Tangerines_mandarins","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Taro","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Tea","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Tea_nes","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Tomatoes","Saint Kitts and Nevis","Area harvested",6.32,10.59,17,11.3033333333333
"Triticale","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Vanilla","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Vegetables_fresh_nes","Saint Kitts and Nevis","Area harvested",49,51,61,53.6666666666667
"Vegetables_leguminous_nes","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Vetches","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Walnuts","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Watermelons","Saint Kitts and Nevis","Area harvested",10.2,10.12,13,11.1066666666667
"Wheat","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Yams","Saint Kitts and Nevis","Area harvested",1.6,2.37,4,2.65666666666667
"Yautia","Saint Kitts and Nevis","Area harvested",0,0,0,0
"Alfalfa","Saint Lucia","Area harvested",0,0,0,0
"Almonds","Saint Lucia","Area harvested",0,0,0,0
"Anise_badian_fennel_coriander","Saint Lucia","Area harvested",0,0,0,0
"Apples","Saint Lucia","Area harvested",0,0,0,0
"Apricots","Saint Lucia","Area harvested",0,0,0,0
"Areca_nuts","Saint Lucia","Area harvested",0,0,0,0
"Artichokes","Saint Lucia","Area harvested",0,0,0,0
"Asparagus","Saint Lucia","Area harvested",0,0,0,0
"Avocados","Saint Lucia","Area harvested",40,50,46,45.3333333333333
"Bambara_beans","Saint Lucia","Area harvested",0,0,0,0
"Bananas & plantains","Saint Lucia","Area harvested",4230,2500,3086,3272
"Barley","Saint Lucia","Area harvested",0,0,0,0
"Beans","Saint Lucia","Area harvested",0,0,0,0
"Beet_sugar","Saint Lucia","Area harvested",0,0,0,0
"Berries_nes","Saint Lucia","Area harvested",0,0,0,0
"Blueberries","Saint Lucia","Area harvested",0,0,0,0
"Brazil_nuts","Saint Lucia","Area harvested",0,0,0,0
"Buckwheat","Saint Lucia","Area harvested",0,0,0,0
"Cabbages","Saint Lucia","Area harvested",28,30,36,31.3333333333333
"Carob","Saint Lucia","Area harvested",0,0,0,0
"Carrots & turnips","Saint Lucia","Area harvested",1,1,1,1
"Cashew","Saint Lucia","Area harvested",0,0,0,0
"Cassava","Saint Lucia","Area harvested",437,528,566,510.333333333333
"Castor_oil","Saint Lucia","Area harvested",0,0,0,0
"Cereals_nes","Saint Lucia","Area harvested",0,0,0,0
"Cherries","Saint Lucia","Area harvested",0,0,0,0
"Chestnut","Saint Lucia","Area harvested",0,0,0,0
"Chickpeas","Saint Lucia","Area harvested",0,0,0,0
"Chicory_roots","Saint Lucia","Area harvested",0,0,0,0
"Chillies & peppers","Saint Lucia","Area harvested",0,0,0,0
"Cinnamon","Saint Lucia","Area harvested",0,0,0,0
"Clover","Saint Lucia","Area harvested",0,0,0,0
"Cloves","Saint Lucia","Area harvested",0,0,0,0
"Cocoa beans","Saint Lucia","Area harvested",72,70,73,71.6666666666667
"Coconuts","Saint Lucia","Area harvested",3038,3200,3000,3079.33333333333
"Coffee","Saint Lucia","Area harvested",0,0,0,0
"Cottonseed oil","Saint Lucia","Area harvested",0,0,0,0
"Cowpeas","Saint Lucia","Area harvested",0,0,0,0
"Cranberries","Saint Lucia","Area harvested",0,0,0,0
"Cucumbers","Saint Lucia","Area harvested",38,39,40,39
"Currants","Saint Lucia","Area harvested",0,0,0,0
"Dates","Saint Lucia","Area harvested",0,0,0,0
"Eggplants","Saint Lucia","Area harvested",0,0,0,0
"Faba_beans","Saint Lucia","Area harvested",0,0,0,0
"Figs","Saint Lucia","Area harvested",0,0,0,0
"Fonio","Saint Lucia","Area harvested",0,0,0,0
"Fruit_citrus_nes","Saint Lucia","Area harvested",0,0,0,0
"Fruit_fresh_nes","Saint Lucia","Area harvested",308,337,310,318.333333333333
"Fruit_pome_nes","Saint Lucia","Area harvested",0,0,0,0
"Fruit_stone_nes","Saint Lucia","Area harvested",0,0,0,0
"Fruit_tropical_fresh_nes","Saint Lucia","Area harvested",514,562,516,530.666666666667
"Garlic","Saint Lucia","Area harvested",0,0,0,0
"Ginger","Saint Lucia","Area harvested",11,9,12,10.6666666666667
"Gooseberries","Saint Lucia","Area harvested",0,0,0,0
"Grain_mixed","Saint Lucia","Area harvested",0,0,0,0
"Grapefruit","Saint Lucia","Area harvested",144,152,129,141.666666666667
"Grapes","Saint Lucia","Area harvested",0,0,0,0
"Groundnut","Saint Lucia","Area harvested",0,0,0,0
"Hazelnuts","Saint Lucia","Area harvested",0,0,0,0
"Hempseed","Saint Lucia","Area harvested",0,0,0,0
"Hops","Saint Lucia","Area harvested",0,0,0,0
"Kiwi","Saint Lucia","Area harvested",0,0,0,0
"Kola_nuts","Saint Lucia","Area harvested",0,0,0,0
"Leeks","Saint Lucia","Area harvested",0,0,0,0
"Lemons & limes","Saint Lucia","Area harvested",53,42,40,45
"Lentils","Saint Lucia","Area harvested",0,0,0,0
"Lettuce","Saint Lucia","Area harvested",15,16,15,15.3333333333333
"Linseed","Saint Lucia","Area harvested",0,0,0,0
"Lupins","Saint Lucia","Area harvested",0,0,0,0
"Maize","Saint Lucia","Area harvested",0,0,0,0
"Mangoes_mangosteens_guavas","Saint Lucia","Area harvested",50,41,40,43.6666666666667
"Mate","Saint Lucia","Area harvested",0,0,0,0
"Melons","Saint Lucia","Area harvested",0,0,0,0
"Millets","Saint Lucia","Area harvested",0,0,0,0
"Mustard_seed","Saint Lucia","Area harvested",0,0,0,0
"Nutmeg_mace_cardamoms","Saint Lucia","Area harvested",90,94,91,91.6666666666667
"Nuts_nes","Saint Lucia","Area harvested",0,0,0,0
"Oats","Saint Lucia","Area harvested",0,0,0,0
"Oilseeds_nes","Saint Lucia","Area harvested",0,0,0,0
"Okra","Saint Lucia","Area harvested",0,0,0,0
"Olives","Saint Lucia","Area harvested",0,0,0,0
"Onions","Saint Lucia","Area harvested",0,0,0,0
"Oranges","Saint Lucia","Area harvested",65,56,45,55.3333333333333
"Palm oil","Saint Lucia","Area harvested",0,0,0,0
"Papayas","Saint Lucia","Area harvested",0,0,0,0
"Peaches & nectarines","Saint Lucia","Area harvested",0,0,0,0
"Pears","Saint Lucia","Area harvested",0,0,0,0
"Peas","Saint Lucia","Area harvested",0,0,0,0
"Pepper","Saint Lucia","Area harvested",250,262,254,255.333333333333
"Peppermint","Saint Lucia","Area harvested",0,0,0,0
"Persimmons","Saint Lucia","Area harvested",0,0,0,0
"Pigeonpeas","Saint Lucia","Area harvested",0,0,0,0
"Pineapples","Saint Lucia","Area harvested",4,5,5,4.66666666666667
"Pistachios","Saint Lucia","Area harvested",0,0,0,0
"Plums","Saint Lucia","Area harvested",0,0,0,0
"Poppy","Saint Lucia","Area harvested",0,0,0,0
"Potatoes","Saint Lucia","Area harvested",0,0,0,0
"Pulses_nes","Saint Lucia","Area harvested",28,27,25,26.6666666666667
"Pumpkins & gourds","Saint Lucia","Area harvested",15,13,12,13.3333333333333
"Quinces","Saint Lucia","Area harvested",0,0,0,0
"Quinoa","Saint Lucia","Area harvested",0,0,0,0
"Rapeseed","Saint Lucia","Area harvested",0,0,0,0
"Raspberries","Saint Lucia","Area harvested",0,0,0,0
"Rice","Saint Lucia","Area harvested",0,0,0,0
"Roots_tubers_nes","Saint Lucia","Area harvested",375,442,509,442
"Rye","Saint Lucia","Area harvested",0,0,0,0
"Safflower_seed","Saint Lucia","Area harvested",0,0,0,0
"Sesame","Saint Lucia","Area harvested",0,0,0,0
"Sheanuts","Saint Lucia","Area harvested",0,0,0,0
"Sorghum","Saint Lucia","Area harvested",0,0,0,0
"Soybean","Saint Lucia","Area harvested",0,0,0,0
