"Item","Country","Element","Y2009","Y2010","Y2011","Average"
"Peppermint","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Persimmons","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Pigeonpeas","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Pineapples","Antigua and Barbuda","Gross Production Value (current million US$)",0.61,0.68,0.74,0.676666666666667
"Pistachios","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Plums","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Poppy","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Potatoes","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Pulses_nes","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Pumpkins & gourds","Antigua and Barbuda","Gross Production Value (current million US$)",0.58,0.52,0.52,0.54
"Quinces","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Quinoa","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Rapeseed","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Raspberries","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Rice","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Roots_tubers_nes","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Rye","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Safflower_seed","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Sesame","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Sheanuts","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Sorghum","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Soybean","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Spices_nes","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Spinach","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Strawberries","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Sugarcane","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Sunflower","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Sweet potatoes","Antigua and Barbuda","Gross Production Value (current million US$)",0.67,0.61,0.52,0.6
"Tangerines_mandarins","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Taro","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Tea","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Tea_nes","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Tomatoes","Antigua and Barbuda","Gross Production Value (current million US$)",0.95,0.73,0.86,0.846666666666667
"Triticale","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Vanilla","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Vegetables_fresh_nes","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Vegetables_leguminous_nes","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Vetches","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Walnuts","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Watermelons","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Wheat","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Yams","Antigua and Barbuda","Gross Production Value (current million US$)",0.19,0.22,0.2,0.203333333333333
"Yautia","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0,0
"Alfalfa","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Almonds","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Anise_badian_fennel_coriander","Argentina","Gross Production Value (current million US$)",1.3,1.9,2.37,1.85666666666667
"Apples","Argentina","Gross Production Value (current million US$)",93.59,119.35,137.58,116.84
"Apricots","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Areca_nuts","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Artichokes","Argentina","Gross Production Value (current million US$)",28.04,40.1,53.4,40.5133333333333
"Asparagus","Argentina","Gross Production Value (current million US$)",6.18,8.61,11.18,8.65666666666667
"Avocados","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Bambara_beans","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Bananas & plantains","Argentina","Gross Production Value (current million US$)",51.73,44.34,48.92,48.33
"Barley","Argentina","Gross Production Value (current million US$)",225.33,560.82,948.65,578.266666666667
"Beans","Argentina","Gross Production Value (current million US$)",228.38,304.97,325.43,286.26
"Beet_sugar","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Berries_nes","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Blueberries","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Brazil_nuts","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Buckwheat","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Cabbages","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Carob","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Carrots & turnips","Argentina","Gross Production Value (current million US$)",18.03,22.69,27.21,22.6433333333333
"Cashew","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Cassava","Argentina","Gross Production Value (current million US$)",28.96,18.69,15.56,21.07
"Castor_oil","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Cereals_nes","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Cherries","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Chestnut","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Chickpeas","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Chicory_roots","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Chillies & peppers","Argentina","Gross Production Value (current million US$)",59.88,84.99,85.85,76.9066666666667
"Cinnamon","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Clover","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Cloves","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Cocoa beans","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Coconuts","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Coffee","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Cottonseed oil","Argentina","Gross Production Value (current million US$)",114.52,313.62,627.24,351.793333333333
"Cowpeas","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Cranberries","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Cucumbers","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Currants","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Dates","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Eggplants","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Faba_beans","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Figs","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Fonio","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Fruit_citrus_nes","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Fruit_fresh_nes","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Fruit_pome_nes","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Fruit_stone_nes","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Fruit_tropical_fresh_nes","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Garlic","Argentina","Gross Production Value (current million US$)",102.18,159.4,190.7,150.76
"Ginger","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Gooseberries","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Grain_mixed","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Grapefruit","Argentina","Gross Production Value (current million US$)",61.64,42.56,45.2,49.8
"Grapes","Argentina","Gross Production Value (current million US$)",1365.87,2025.1,2425.02,1938.66333333333
"Groundnut","Argentina","Gross Production Value (current million US$)",282.02,291.11,388.66,320.596666666667
"Hazelnuts","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Hempseed","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Hops","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Kiwi","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Kola_nuts","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Leeks","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Lemons & limes","Argentina","Gross Production Value (current million US$)",362.5,241.2,291.91,298.536666666667
"Lentils","Argentina","Gross Production Value (current million US$)",0.76,1.28,1.85,1.29666666666667
"Lettuce","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Linseed","Argentina","Gross Production Value (current million US$)",5.1,13.98,10.16,9.74666666666667
"Lupins","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Maize","Argentina","Gross Production Value (current million US$)",1489.51,3060.63,4196.36,2915.5
"Mangoes_mangosteens_guavas","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Mate","Argentina","Gross Production Value (current million US$)",142.27,156.77,215.22,171.42
"Melons","Argentina","Gross Production Value (current million US$)",38.29,48.59,52.59,46.49
"Millets","Argentina","Gross Production Value (current million US$)",1.45,2.55,2.74,2.24666666666667
"Mustard_seed","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Nutmeg_mace_cardamoms","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Nuts_nes","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Oats","Argentina","Gross Production Value (current million US$)",32.87,140.96,60.9,78.2433333333333
"Oilseeds_nes","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Okra","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Olives","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Onions","Argentina","Gross Production Value (current million US$)",47.28,68.32,75.84,63.8133333333333
"Oranges","Argentina","Gross Production Value (current million US$)",85.61,79.86,99.05,88.1733333333333
"Palm oil","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Papayas","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Peaches & nectarines","Argentina","Gross Production Value (current million US$)",177.1,232.05,225.45,211.533333333333
"Pears","Argentina","Gross Production Value (current million US$)",112.45,136.52,126.94,125.303333333333
"Peas","Argentina","Gross Production Value (current million US$)",8.9,14.99,17.5,13.7966666666667
"Pepper","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Peppermint","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Persimmons","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Pigeonpeas","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Pineapples","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Pistachios","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Plums","Argentina","Gross Production Value (current million US$)",80.92,96.8,103.26,93.66
"Poppy","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Potatoes","Argentina","Gross Production Value (current million US$)",364.51,238.47,207.85,270.276666666667
"Pulses_nes","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Pumpkins & gourds","Argentina","Gross Production Value (current million US$)",44.43,52.82,60.95,52.7333333333333
"Quinces","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Quinoa","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Rapeseed","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Raspberries","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Rice","Argentina","Gross Production Value (current million US$)",298.48,327.39,419.37,348.413333333333
"Roots_tubers_nes","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Rye","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Safflower_seed","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Sesame","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Sheanuts","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Sorghum","Argentina","Gross Production Value (current million US$)",143.02,390.01,751.47,428.166666666667
"Soybean","Argentina","Gross Production Value (current million US$)",7915.59,13826.19,15092.72,12278.1666666667
"Spices_nes","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Spinach","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Strawberries","Argentina","Gross Production Value (current million US$)",12.86,25.17,27.34,21.79
"Sugarcane","Argentina","Gross Production Value (current million US$)",377.15,756.83,984.2,706.06
"Sunflower","Argentina","Gross Production Value (current million US$)",494.45,592.27,1165.9,750.873333333333
"Sweet potatoes","Argentina","Gross Production Value (current million US$)",98.08,64.51,58.31,73.6333333333333
"Tangerines_mandarins","Argentina","Gross Production Value (current million US$)",92.11,88.88,97.19,92.7266666666667
"Taro","Argentina","Gross Production Value (current million US$)",0,0,0,0
"Tea","Argentina","Gross Production Value (current million US$)",4.04,4.68,4.79,4.50333333333333
"Tea_nes","Argentina","Gross Production Value (current million US$)",0,0,0,0
