"Country","Region_crops","Fat_value","Calories_value","Food_weight_value","Protein_value","Fat_percentage","Calories_percentage","Food_weight_percentage","Protein_percentage"
"Slovenia","Europe_Western_south",3.77,260.67,164.67,0.53,0.0359184451219512,0.0425953644635014,0.0411226762828517,0.00535732335995148
"Slovenia","Mediterranean_SouthandEast",11.37,1181.33,685,23.53,0.108326981707317,0.193037871261242,0.171063540740593,0.23784494086728
"Slovenia","Not_Specified",3.93,186.67,282,4.1,0.0374428353658537,0.0305032289270027,0.0704232386698499,0.041443444860002
"Slovenia","Pacific_Region_tropical",0.23,9,9.67,0.1,0.00219131097560976,0.0014706651328174,0.00241486779410443,0.00101081572829273
"Solomon Islands","Africa_Central",8.03,718.67,196.33,15.4,0.071511265473328,0.0823755689561696,0.0352647234216822,0.094751738140651
"Solomon Islands","Africa_East",0.57,79.33,26.33,5.17,0.0050761421319797,0.00909298271152676,0.00472938505420921,0.0318095120900757
"Solomon Islands","Africa_Southern",0.5,77,23,5,0.00445275625612254,0.00882591288021631,0.00413125166148165,0.0307635513443672
"Solomon Islands","Africa_West",8.23,884.67,375,18.43,0.073292367975777,0.101402861658974,0.0673573640458964,0.113394450255337
"Solomon Islands","America_Caribbean",0.73,188.33,241.67,4.33,0.00650102413393891,0.0215868074380667,0.0434086777839248,0.026641235464222
"Solomon Islands","America_Central_and_Mexico",8.93,744.33,752.33,9.4,0.0795262267343486,0.0853167757679404,0.135133241847065,0.0578354765274103
"Solomon Islands","America_North",0,0,0,0,0,0,0,0
"Solomon Islands","America_South_andean",0,0.33,1,0,0,3.78253409152128e-05,0.000179619637455724,0
"Solomon Islands","America_South_temperate",0,0,0.33,0.03,0,0,5.92744803603888e-05,0.000184581308066203
"Solomon Islands","America_South_tropical",9.27,911,931.67,12.5,0.0825541009885119,0.104420865375027,0.167346227628374,0.076908878360918
"Solomon Islands","Asia_Central",1.17,235.33,117,6.3,0.0104194496393267,0.0269740529623546,0.0210154975823197,0.0387620746939027
"Solomon Islands","Asia_East",1.43,587,171,10.27,0.0127348828925105,0.0672832579309997,0.0307149580049288,0.0631883344613302
"Solomon Islands","Asia_South",23.33,1360,846,24.9,0.207765606910678,0.155886253468756,0.151958213287542,0.153202485694949
"Solomon Islands","Asia_Southeast",22.77,1282.33,823,19.9,0.20277851990382,0.146983543684257,0.147826961626061,0.122438934350581
"Solomon Islands","Asia_West",1.73,313,140,11.3,0.015406536646184,0.0358767627468533,0.0251467492438013,0.0695256260382699
"Solomon Islands","Europe_Eastern_north",0,98.33,27,0,0,0.0112708053702814,0.00484973021130454,0
"Solomon Islands","Europe_Eastern_south",0,98.33,27,0,0,0.0112708053702814,0.00484973021130454,0
"Solomon Islands","Europe_Western_north",0,98.33,27,0,0,0.0112708053702814,0.00484973021130454,0
"Solomon Islands","Europe_Western_south",0,98.33,27,0,0,0.0112708053702814,0.00484973021130454,0
"Solomon Islands","Mediterranean_SouthandEast",1.67,410,165.33,11.3,0.0148722058954493,0.0469951205310219,0.0296965146605548,0.0695256260382699
"Solomon Islands","Not_Specified",2.63,107.67,198,1.7,0.0234214979072046,0.0123413771404272,0.0355646882162333,0.0104596074570848
"Solomon Islands","Pacific_Region_tropical",21.3,432,451.33,6.6,0.18968741651082,0.0495168099253695,0.0810677309728918,0.0406078877745647
"Somalia","Africa_Central",10,398.33,102.67,8.23,0.127648710748021,0.0883806895082738,0.0760890509434242,0.122470238095238
"Somalia","Africa_East",11.03,270.33,68.33,7.47,0.140796527955068,0.0599802972278555,0.0506395719388738,0.111160714285714
"Somalia","Africa_Southern",2.27,179,54,5.3,0.0289762573398009,0.0397161735796476,0.0400195651207257,0.0788690476190476
"Somalia","Africa_West",10,398.33,102.67,8.23,0.127648710748021,0.0883806895082738,0.0760890509434242,0.122470238095238
"Somalia","America_Caribbean",0.2,1,0,0,0.00255297421496043,0.000221878064690769,0,0
"Somalia","America_Central_and_Mexico",11.97,300.33,87,6.07,0.152795506765382,0.0666366391685785,0.0644759660278358,0.090327380952381
"Somalia","America_North",0,0,0,0,0,0,0,0
"Somalia","America_South_andean",0.1,23,15.33,1.37,0.00127648710748021,0.00510319548788768,0.0113611098759393,0.0203869047619048
"Somalia","America_South_temperate",0,0,1,0.1,0,0,0.000741103057791216,0.00148809523809524
"Somalia","America_South_tropical",8.3,97,30.67,0.57,0.105948429920858,0.0215221722750045,0.0227296307824566,0.00848214285714286
"Somalia","Asia_Central",0.97,161.67,55.33,4.57,0.0123819249425581,0.0358710267185565,0.041005232187588,0.0680059523809524
"Somalia","Asia_East",0.77,158.67,48.67,3.03,0.00982895072759765,0.0352053925244842,0.0360694858226985,0.0450892857142857
"Somalia","Asia_South",9.83,500.67,142.67,5.93,0.125478682665305,0.111087690648727,0.105733173255073,0.0882440476190476
"Somalia","Asia_Southeast",1.03,396.67,122.33,3.23,0.0131478172070462,0.0880123719208872,0.0906591370595995,0.0480654761904762
"Somalia","Asia_West",9.77,266.33,75.67,7.27,0.124712790400817,0.0590927849690924,0.0560792683830614,0.108184523809524
"Somalia","Europe_Eastern_north",0,229.33,64,0,0,0.050883296575534,0.0474305956986379,0
"Somalia","Europe_Eastern_south",0,229.33,64,0,0,0.050883296575534,0.0474305956986379,0
"Somalia","Europe_Western_north",0,229.33,64,0,0,0.050883296575534,0.0474305956986379,0
"Somalia","Europe_Western_south",0,229.33,64,0,0,0.050883296575534,0.0474305956986379,0
"Somalia","Mediterranean_SouthandEast",1,403.33,123,5.1,0.0127648710748021,0.0894900798317277,0.0911556761083196,0.0758928571428571
"Somalia","Not_Specified",0.47,28,61,0.63,0.00599948940515701,0.00621258581134152,0.0452072865252642,0.009375
"Somalia","Pacific_Region_tropical",0.63,7,3,0.1,0.00804186877712535,0.00155314645283538,0.00222330917337365,0.00148809523809524
"South Africa","Africa_Central",3.87,212,57.33,3.83,0.0537724051688203,0.0331335940259505,0.0208346204305022,0.0383729085261998
"South Africa","Africa_East",0.67,25.33,8.67,0.87,0.00930943448659164,0.00395883932394965,0.00315081386939568,0.0087165614667869
"South Africa","Africa_Southern",0.43,19,5,0.57,0.00597471168542448,0.00296952021930688,0.00181707835605287,0.00571085061617072
"South Africa","Africa_West",3.87,213,57.33,3.83,0.0537724051688203,0.0332898845638087,0.0208346204305022,0.0383729085261998
"South Africa","America_Caribbean",0.43,5.33,1,0.1,0.00597471168542448,0.00083302856678451,0.000363415671210574,0.00100190361687206
"South Africa","America_Central_and_Mexico",16.1,951.33,291.33,23.43,0.223704321244963,0.148683877380696,0.105873887493776,0.234746017433123
"South Africa","America_North",16.03,159.33,40.67,0,0.222731693761289,0.0249017713969561,0.014780115348134,0
"South Africa","America_South_andean",0.3,90,120.67,3.1,0.00416840350145894,0.0140661484072431,0.04385336904498,0.0310590121230338
"South Africa","America_South_temperate",0,0.67,1,0.1,0,0.000104714660365032,0.000363415671210574,0.00100190361687206
"South Africa","America_South_tropical",5.2,55.67,14.33,0.57,0.0722523273586217,0.00870069424256917,0.00520774656844752,0.00571085061617072
"South Africa","Asia_Central",2.07,578.67,357,16.33,0.0287619841600667,0.0904406455424376,0.129739394622175,0.163610860635207
"South Africa","Asia_East",15.5,338,139.67,4.63,0.215367514242045,0.0528262017960909,0.0507582667979809,0.0463881374611762
"South Africa","Asia_South",0.47,473.67,158.33,3.63,0.00653049881895234,0.0740301390673206,0.0575396032227702,0.0363691012924557
"South Africa","Asia_Southeast",0.47,473.33,162,3.47,0.00653049881895234,0.0739770002844488,0.058873338736113,0.0347660555054604
"South Africa","Asia_West",2.3,595.67,363,16.63,0.0319577601778519,0.0930975846860279,0.131919888649438,0.166616571485823
"South Africa","Europe_Eastern_north",0.1,306,109.67,0.27,0.00138946783381965,0.0478249045846266,0.0398557966616636,0.00270513976555455
"South Africa","Europe_Eastern_south",0.23,305,108,0.27,0.00319577601778519,0.0476686140467684,0.039248892490742,0.00270513976555455
"South Africa","Europe_Western_north",0.1,306,109.67,0.27,0.00138946783381965,0.0478249045846266,0.0398557966616636,0.00270513976555455
"South Africa","Europe_Western_south",0.23,305,108,0.27,0.00319577601778519,0.0476686140467684,0.039248892490742,0.00270513976555455
"South Africa","Mediterranean_SouthandEast",2.3,878,426,16.37,0.0319577601778519,0.13722309223955,0.154815075935704,0.164011622081956
"South Africa","Not_Specified",1.03,104.67,111.67,1.27,0.0143115186883424,0.0163589305976238,0.0405826280040848,0.0127241759342751
"South Africa","Pacific_Region_tropical",0.27,2.67,1.33,0,0.00375156315131305,0.000417295736081546,0.000483342842710063,0
"Spain","Africa_Central",0.6,123.33,42.67,4.27,0.00205592105263158,0.0160057414578942,0.0115407292810507,0.0375153751537515
"Spain","Africa_East",44.43,464.67,86.67,5.33,0.152240953947368,0.0603047748580209,0.0234411766296851,0.0468283254261114
"Spain","Africa_Southern",0.93,36.67,10.33,1.9,0.00318667763157895,0.00475902488657246,0.0027939004798044,0.0166930240730979
"Spain","Africa_West",0.6,123.33,42.67,4.27,0.00205592105263158,0.0160057414578942,0.0115407292810507,0.0375153751537515
"Spain","America_Caribbean",0.83,8.67,1.67,0.07,0.00284402412280702,0.00112519077629079,0.00045167606982317,0.000615006150061501
"Spain","America_Central_and_Mexico",3.77,63.33,19.33,1.6,0.0129180372807018,0.00821895407871923,0.00522808289202508,0.0140572834299772
"Spain","America_North",25.47,271.67,93.33,0.5,0.0872738486842105,0.0352572754550079,0.0252424716147284,0.00439290107186786
"Spain","America_South_andean",0.53,149.67,333.67,4.63,0.00181606359649123,0.0194241411173521,0.0902459606095193,0.0406782639254964
"Spain","America_South_temperate",0,0,0,0,0,0,0,0
"Spain","America_South_tropical",3.7,49.67,25.67,1.2,0.0126781798245614,0.00644616215206038,0.00694282916907831,0.0105429625724829
"Spain","Asia_Central",2.77,732.67,518.67,21,0.00949150219298246,0.0950857584850026,0.140281932416278,0.18450184501845
"Spain","Asia_East",15.97,311.67,222.67,2.47,0.0547217653508772,0.0404484670411246,0.0602243775254642,0.0217009312950272
"Spain","Asia_South",1.83,376,133,3.87,0.00627055921052632,0.0487972009094968,0.0359718067583722,0.0340010542962573
"Spain","Asia_Southeast",1.5,341.67,112,1.9,0.00513980263157895,0.0443418607307121,0.030292047796524,0.0166930240730979
"Spain","Asia_West",46.37,1219.67,628.33,25.77,0.158888432017544,0.158288516045973,0.169941092785624,0.22641012124407
"Spain","Europe_Eastern_north",0.1,248.33,99,0.2,0.00034265350877193,0.0322282151645089,0.0267760065344275,0.00175716042874714
"Spain","Europe_Eastern_south",44.6,678,165,2.87,0.152823464912281,0.0879906973846777,0.0446266775573791,0.0252152521525215
"Spain","Europe_Western_north",0.1,248.33,99,0.2,0.00034265350877193,0.0322282151645089,0.0267760065344275,0.00175716042874714
"Spain","Europe_Western_south",44.6,678,165,2.87,0.152823464912281,0.0879906973846777,0.0446266775573791,0.0252152521525215
"Spain","Mediterranean_SouthandEast",47.27,1432.67,638.33,25,0.161972313596491,0.185931611242044,0.172645739910314,0.219645053593393
"Spain","Not_Specified",4.57,135.67,258.33,3.9,0.0156592653508772,0.0176072240622112,0.0698691491721075,0.0342646283605693
"Spain","Pacific_Region_tropical",1.3,11.67,2,0,0.00445449561403509,0.00151453014524954,0.000540929424937928,0
"Sri Lanka","Africa_Central",3.13,1132.33,319.33,23.9,0.0267956510572725,0.111699037123187,0.0793958229736449,0.136089283680674
"Sri Lanka","Africa_East",0.93,84.67,24.33,4.83,0.00796164711925349,0.00835229789303495,0.00604922923918449,0.0275025623505296
"Sri Lanka","Africa_Southern",0.27,65.33,18.67,3.7,0.00231144593784779,0.00644449771290863,0.00464196916956738,0.021068215465209
"Sri Lanka","Africa_West",3.13,1136.33,320.33,24,0.0267956510572725,0.112093618339346,0.0796444554947787,0.136658694909464
"Sri Lanka","America_Caribbean",0.63,14,5,0.57,0.00539337385497817,0.00138103425655473,0.00124316260566882,0.00324564400409976
"Sri Lanka","America_Central_and_Mexico",1.53,104.33,47.67,2.63,0.0130981936478041,0.010291664570454,0.0118523122824465,0.0149755153171621
"Sri Lanka","America_North",0.07,1.67,1.67,0,0.000599263761664241,0.000164737657746172,0.000415216310293386,0
"Sri Lanka","America_South_andean",0,33.67,33.33,1.3,0,0.00332138738701414,0.00828692192938836,0.00740234597426261
"Sri Lanka","America_South_temperate",0,1.33,2.33,0.23,0,0.0001311982543727,0.000579313774241671,0.00130964582621569
"Sri Lanka","America_South_tropical",1.5,67.33,43,1.23,0.0128413663213766,0.00664178832098787,0.0106911984087519,0.00700375811411001
"Sri Lanka","Asia_Central",0.7,286.33,148.67,8.8,0.00599263761664241,0.0282451099056655,0.0369641969169567,0.05010818813347
"Sri Lanka","Asia_East",2.6,1077.67,312.33,20.53,0.0222583682903861,0.106307084804381,0.0776553953257086,0.11690012527047
"Sri Lanka","Asia_South",34.07,1812,721,27.6,0.291670233712867,0.178745290919798,0.179264047737444,0.157157499145883
"Sri Lanka","Asia_Southeast",33.17,1740,699,23.7,0.283965413920041,0.171642829028945,0.173794132272501,0.134950461223095
"Sri Lanka","Asia_West",1.6,365.33,169.67,13.33,0.0136974574094684,0.0360380889247958,0.0421854798607658,0.0759025167976312
"Sri Lanka","Europe_Eastern_north",0.17,293.67,148.33,0.1,0.00145535484975601,0.0289691664373163,0.0368796618597713,0.000569411228789432
"Sri Lanka","Europe_Eastern_south",0.27,307,152,1,0.00231144593784779,0.0302841083401645,0.0377921432123322,0.00569411228789432
"Sri Lanka","Europe_Western_north",0.17,293.67,148.33,0.1,0.00145535484975601,0.0289691664373163,0.0368796618597713,0.000569411228789432
"Sri Lanka","Europe_Western_south",0.27,307,152,1,0.00231144593784779,0.0302841083401645,0.0377921432123322,0.00569411228789432
"Sri Lanka","Mediterranean_SouthandEast",1.2,632,279.67,12.7,0.0102730930571013,0.0623438321530423,0.0695350571854799,0.0723152260562578
"Sri Lanka","Not_Specified",0.97,57.67,90.67,1.7,0.0083040835544902,0.00568887468396511,0.0225435106911984,0.00967999088942034
"Sri Lanka","Pacific_Region_tropical",30.43,324,184.67,2.67,0.260508518106327,0.0319610785088381,0.0459149676777722,0.0152032798086778
"Sudan (former)","Africa_Central",8.77,714.67,228.33,23.07,0.106341700012126,0.100112345699765,0.0822218221101909,0.136170463935781
"Sudan (former)","Africa_East",14.17,865.33,267,26.53,0.171820055777859,0.121217087752918,0.0961469211379186,0.156593082280722
"Sudan (former)","Africa_Southern",9.87,822.67,259.67,25.97,0.119679883594034,0.115241193049695,0.0935073820669788,0.153287687404085
"Sudan (former)","Africa_West",10.23,849,271.67,26.53,0.12404510731175,0.11892955000084,0.0978285920057616,0.156593082280722
"Sudan (former)","America_Caribbean",0.63,6.33,1,0.1,0.00763914150600218,0.0008867185530098,0.000360100828231905,0.000590249085113918
"Sudan (former)","America_Central_and_Mexico",2,44,18.33,0.73,0.0242512428761974,0.00616360447589751,0.00660064818149082,0.0043088183213316
"Sudan (former)","America_North",3.7,33,4,0,0.0448647993209652,0.00462270335692313,0.00144040331292762,0
"Sudan (former)","America_South_andean",0.1,23.67,49.33,0.77,0.00121256214380987,0.00331573904419304,0.0177637738566799,0.00454491795537717
"Sudan (former)","America_South_temperate",0,1,1.67,0.17,0,0.000140081919906761,0.000601368383147281,0.00100342344469366
"Sudan (former)","America_South_tropical",8.9,110,33.33,2.63,0.107918030799078,0.0154090111897438,0.0120021606049694,0.015523550938496
"Sudan (former)","Asia_Central",1.77,328.67,158,9.93,0.0214623499454347,0.0460407246157553,0.056895930860641,0.0586117341518121
"Sudan (former)","Asia_East",1.6,155.33,75.33,4.13,0.0194009943009579,0.0217589246191173,0.0271263953907094,0.0243772872152048
"Sudan (former)","Asia_South",6.53,564.67,234,10.07,0.0791803079907845,0.079100057713751,0.0842635938062658,0.0594380828709716
"Sudan (former)","Asia_Southeast",1.67,413.67,180.67,4.43,0.0202497878016248,0.05794768780783,0.0650594166366583,0.0261480344705466
"Sudan (former)","Asia_West",6.63,483,210,15.77,0.0803928701345944,0.0676595673149658,0.0756211739287,0.0930822807224649
"Sudan (former)","Europe_Eastern_north",0,237.67,86,0.03,0,0.03329326990424,0.0309686712279438,0.000177074725534175
"Sudan (former)","Europe_Eastern_south",0,240.33,86.67,0.23,0,0.033665887811192,0.0312099387828592,0.00135757289576201
"Sudan (former)","Europe_Western_north",0,237.67,86,0.03,0,0.03329326990424,0.0309686712279438,0.000177074725534175
"Sudan (former)","Europe_Western_south",0,240.33,86.67,0.23,0,0.033665887811192,0.0312099387828592,0.00135757289576201
"Sudan (former)","Mediterranean_SouthandEast",2.23,657,233,14.8,0.0270401358069601,0.0920338213787423,0.0839034929780338,0.0873568645968599
"Sudan (former)","Not_Specified",3.67,110.67,206.33,3.27,0.0445010306778222,0.0155028660760813,0.0742996038890889,0.0193011450832251
"Sudan (former)","Pacific_Region_tropical",0,0,0,0,0,0,0,0
"Suriname","Africa_Central",1.1,638.67,190.67,12.73,0.0142560912389839,0.0706650483127333,0.052333991156442,0.109364261168385
"Suriname","Africa_East",0.37,18.33,7,1,0.00479523068947641,0.00202810580671145,0.00192131923267999,0.00859106529209622
"Suriname","Africa_Southern",0,1.67,0.67,0.13,0,0.00018477559722903,0.000183897697985085,0.00111683848797251
"Suriname","Africa_West",1.1,638.67,190.67,12.73,0.0142560912389839,0.0706650483127333,0.052333991156442,0.109364261168385
"Suriname","America_Caribbean",0,2,3.67,0,0,0.000221288140394048,0.00100732022627651,0
"Suriname","America_Central_and_Mexico",1.83,56.67,32.33,0.97,0.0237169517884914,0.00627019945806534,0.0088737501132206,0.00833333333333333
"Suriname","America_North",6.9,62.67,9.67,0,0.0894245723172628,0.00693406387924749,0.00265416528285936,0
"Suriname","America_South_andean",0.1,39.33,59.67,1.13,0.00129600829445308,0.00435163128084895,0.0163778740877165,0.00970790378006873
"Suriname","America_South_temperate",0,1,1.33,0.13,0,0.000110644070197024,0.000365050654209199,0.00111683848797251
"Suriname","America_South_tropical",2.63,51.33,32.67,1.07,0.0340850181441161,0.00567936012321324,0.00896707133309363,0.00919243986254296
"Suriname","Asia_Central",3.93,538,326.33,12.93,0.0509331259720062,0.0595265097659989,0.0895691578857803,0.111082474226804
"Suriname","Asia_East",31.5,928.33,304,13.23,0.408242612752722,0.102714209686003,0.0834401495335311,0.113659793814433
"Suriname","Asia_South",6.1,1228,464.33,13.87,0.0790565059616382,0.135870918201945,0.127446594187186,0.119158075601375
"Suriname","Asia_Southeast",6.03,1228.33,474.33,13.73,0.078149300155521,0.13590743074511,0.130191335948157,0.117955326460481
"Suriname","Asia_West",4.3,557,333,13.9,0.0557283566614826,0.0616287470997423,0.0913999006403483,0.119415807560137
"Suriname","Europe_Eastern_north",0.1,460,141,0.23,0.00129600829445308,0.050896272290631,0.038700858829697,0.00197594501718213
"Suriname","Europe_Eastern_south",0.3,469.33,142.33,0.83,0.00388802488335925,0.0519285814655692,0.0390659094839062,0.00713058419243986
"Suriname","Europe_Western_north",0.1,460,141,0.23,0.00129600829445308,0.050896272290631,0.038700858829697,0.00197594501718213
"Suriname","Europe_Western_south",0.3,469.33,142.33,0.83,0.00388802488335925,0.0519285814655692,0.0390659094839062,0.00713058419243986
"Suriname","Mediterranean_SouthandEast",4.17,1001.33,447.33,13.6,0.0540435458786936,0.110791226810386,0.122780533193534,0.116838487972509
"Suriname","Not_Specified",1.57,142,184.33,3.03,0.0203473302229134,0.0157114579679774,0.0505938248799862,0.0260309278350515
"Suriname","Pacific_Region_tropical",4.73,46,14.67,0.1,0.0613011923276309,0.0050896272290631,0.00402653616334507,0.000859106529209622
"Swaziland","Africa_Central",0.43,201.67,59,4.93,0.00940507436570429,0.0351217864096607,0.0214649266736276,0.0523799405014875
"Swaziland","Africa_East",0.53,27,9.33,1.53,0.0115923009623797,0.00470217797917806,0.00339436891296518,0.0162558436039099
"Swaziland","Africa_Southern",0.53,25.67,7,1.43,0.0115923009623797,0.00447055217501855,0.00254668621551514,0.0151933701657459
"Swaziland","Africa_West",0.43,201.67,59,4.93,0.00940507436570429,0.0351217864096607,0.0214649266736276,0.0523799405014875
"Swaziland","America_Caribbean",0.63,107.67,114.67,1.83,0.0137795275590551,0.0187512408525223,0.041718358333303,0.019443263918402
"Swaziland","America_Central_and_Mexico",8.13,779,317.67,19.73,0.177821522309711,0.135666542436285,0.115572258583242,0.209626009349766
"Swaziland","America_North",7.97,71.67,10,0,0.174321959755031,0.0124816702136182,0.00363812316502163,0
"Swaziland","America_South_andean",0,33.67,47,1.17,0,0.00586379009477501,0.0170991788756017,0.0124309392265193
"Swaziland","America_South_temperate",0,0.67,1.33,0.13,0,0.000116683675779604,0.000483870380947877,0.00138121546961326
"Swaziland","America_South_tropical",2.97,159,174.67,3.1,0.0649606299212599,0.0276906036551597,0.0635470973234328,0.0329366765830854
"Swaziland","Asia_Central",2.27,384,169.33,10.6,0.0496500437445319,0.0668754201483102,0.0616043395533112,0.112622184445389
"Swaziland","Asia_East",0.63,215.67,165.33,4.3,0.0137795275590551,0.0375599527692345,0.0601490902873026,0.045686357841054
"Swaziland","Asia_South",3.53,574.33,247.67,6.83,0.0772090988626422,0.100022291806716,0.0901053964280907,0.0725669358266043
"Swaziland","Asia_Southeast",3.43,559,274,5.57,0.0750218722659668,0.0973524996429828,0.0996845747215926,0.0591797705057374
"Swaziland","Asia_West",2.37,403.67,164.33,12.07,0.0518372703412074,0.0703010438835114,0.0597852779708004,0.1282405439864
"Swaziland","Europe_Eastern_north",0,246,78,0,0,0.0428420660325112,0.0283773606871687,0
"Swaziland","Europe_Eastern_south",0.5,251,79,0,0.0109361329833771,0.043712839732359,0.0287411730036709,0
"Swaziland","Europe_Western_north",0,246,78,0,0,0.0428420660325112,0.0283773606871687,0
"Swaziland","Europe_Western_south",0.5,251,79,0,0.0109361329833771,0.043712839732359,0.0287411730036709,0
"Swaziland","Mediterranean_SouthandEast",2.87,646.33,224,11.97,0.0627734033245844,0.112561433084524,0.0814939588964845,0.127178070548236
"Swaziland","Not_Specified",4.83,227.33,272.67,2.17,0.105643044619423,0.0395905970372796,0.0992007043406447,0.0230556736081598
"Swaziland","Pacific_Region_tropical",3.17,130,117.67,1.83,0.0693350831146107,0.0226401161960425,0.0428097952828095,0.019443263918402
"Sweden","Africa_Central",12.8,188.67,58.67,3.23,0.0891799623772034,0.0272578727388044,0.0169877752876658,0.035158375966039
"Sweden","Africa_East",2.87,53,38.33,2.87,0.0199958196892636,0.00765711165080103,0.0110983710035151,0.031239795363013
"Sweden","Africa_Southern",0,3,1,0.2,0,0.000433421414196285,0.000289547899909082,0.00217698922390334
"Sweden","Africa_West",12.8,188.67,58.67,3.23,0.0891799623772034,0.0272578727388044,0.0169877752876658,0.035158375966039
"Sweden","America_Caribbean",0.1,1.33,0.33,0.1,0.000696718456071901,0.000192150160293686,9.55508069699971e-05,0.00108849461195167
"Sweden","America_Central_and_Mexico",13.97,139,23.67,1.07,0.0973315683132446,0.0200818588577612,0.00685359879084797,0.0116468923478829
"Sweden","America_North",5.57,92.67,68,0.1,0.0388072180032049,0.0133883874845232,0.0196892571938176,0.00108849461195167
"Sweden","America_South_andean",0.2,115,219.67,3.1,0.0013934369121438,0.0166144875441909,0.063604987173028,0.0337433329705018
"Sweden","America_South_temperate",0,0,1,0.1,0,0,0.000289547899909082,0.00108849461195167
"Sweden","America_South_tropical",15.17,146.33,29.33,1.6,0.105692189786107,0.0211408518464475,0.00849243990433337,0.0174159137912267
"Sweden","Asia_Central",2.83,695,415,20,0.0197171323068348,0.100409294288806,0.120162378462269,0.217698922390334
"Sweden","Asia_East",5.3,186.33,281.33,2,0.0369260781718108,0.0269198040357313,0.081458510681422,0.0217698922390334
"Sweden","Asia_South",2.53,479.67,170.33,1.9,0.0176269769386191,0.069299749915844,0.0493186937915139,0.0206813976270817
"Sweden","Asia_Southeast",2.3,472.33,163.67,1.57,0.0160245244896537,0.0682393121891104,0.0473903047781194,0.0170893654076412
"Sweden","Asia_West",5.93,856,473.33,23.4,0.0413154044450637,0.123669576850673,0.137051707463966,0.254707739196691
"Sweden","Europe_Eastern_north",0.27,388,149.33,0.37,0.00188113983139413,0.0560558362360529,0.0432381878934232,0.00402743006422118
"Sweden","Europe_Eastern_south",16.03,532.67,168.67,0.93,0.111683968508326,0.076956861566645,0.0488380442776649,0.0101229998911505
"Sweden","Europe_Western_north",0.27,388,149.33,0.37,0.00188113983139413,0.0560558362360529,0.0432381878934232,0.00402743006422118
"Sweden","Europe_Western_south",16.03,532.67,168.67,0.93,0.111683968508326,0.076956861566645,0.0488380442776649,0.0101229998911505
"Sweden","Mediterranean_SouthandEast",18.73,1244,536,20.9,0.130495366822267,0.179725413086726,0.155197674351268,0.227495373897899
"Sweden","Not_Specified",7.63,199.33,275.33,3.9,0.0531596181982861,0.0287979634972485,0.0797212232819675,0.0424512898661152
"Sweden","Pacific_Region_tropical",2.2,20,4,0,0.0153278060335818,0.0028894760946419,0.00115819159963633,0
"Switzerland","Africa_Central",7.2,125.33,42,1.8,0.0500104188372578,0.0150576752333501,0.00984840491013331,0.0197195442594216
"Switzerland","Africa_East",5.2,72.33,32.67,1.87,0.0361186358269084,0.0086900315138292,0.00766065210509655,0.0204864154250657
"Switzerland","Africa_Southern",0,5,2,0.3,0,0.00060072110561518,0.0004689716623873,0.00328659070990359
"Switzerland","Africa_West",7.2,127.33,43,1.9,0.0500104188372578,0.0152979636755962,0.010082890741327,0.0208150744960561
"Switzerland","America_Caribbean",0.1,2,1,0.1,0.000694589150517469,0.000240288442246072,0.00023448583119365,0.00109553023663453
"Switzerland","America_Central_and_Mexico",8.23,88.67,17.33,0.77,0.0571646870875877,0.0106531880869796,0.00406363945458596,0.00843558282208589
"Switzerland","America_North",16.1,224.33,136.33,0.1,0.111828853233313,0.0269519531245307,0.0319674533666303,0.00109553023663453
"Switzerland","America_South_andean",0.3,96,187.33,2.77,0.00208376745155241,0.0115338452278115,0.0439262307575065,0.0303461875547765
"Switzerland","America_South_temperate",0,0,1,0.1,0,0,0.00023448583119365,0.00109553023663453
"Switzerland","America_South_tropical",10.87,106.33,26.67,0.73,0.0755018406612489,0.0127749350320124,0.00625373711793465,0.00799737072743208
"Switzerland","Asia_Central",3.53,765.33,495,21.73,0.0245189970132667,0.0919499767520932,0.116070486440857,0.238058720420684
"Switzerland","Asia_East",3.53,216,287,1.97,0.0245189970132667,0.0259511517625758,0.0672974335525776,0.0215819456617003
"Switzerland","Asia_South",3.1,630.67,202.67,1.67,0.0215322636660415,0.0757713559356652,0.0475232434080171,0.0182953549517967
"Switzerland","Asia_Southeast",2.8,621.33,202.67,1.37,0.0194484962144891,0.074649208910376,0.0475232434080171,0.0150087642418931
"Switzerland","Asia_West",8.47,885.67,556.33,23,0.0588317010488296,0.106408132322039,0.130451502467963,0.251971954425942
"Switzerland","Europe_Eastern_north",0.37,569,229.33,0.53,0.00256997985691464,0.0683620618190075,0.0537746356676398,0.00580631025416301
"Switzerland","Europe_Eastern_south",16.3,715.67,246.33,1.1,0.113218031534347,0.0859836147311232,0.0577608947979318,0.0120508326029798
"Switzerland","Europe_Western_north",0.37,569,229.33,0.53,0.00256997985691464,0.0683620618190075,0.0537746356676398,0.00580631025416301
"Switzerland","Europe_Western_south",16.3,715.67,246.33,1.1,0.113218031534347,0.0859836147311232,0.0577608947979318,0.0120508326029798
"Switzerland","Mediterranean_SouthandEast",19.3,1497,710.67,22.67,0.134055706049872,0.179855899021185,0.166642045654391,0.248356704645048
"Switzerland","Not_Specified",12,266,365.33,5.17,0.0833506980620963,0.0319583628187276,0.0856647087099762,0.0566389132340053
"Switzerland","Pacific_Region_tropical",2.7,24.67,4.33,0,0.0187539070639717,0.0029639579351053,0.00101532364906851,0
