"Region_crops","Country","Element","Y2009","Y2010","Y2011"
"Asia_Southeast","Armenia","Gross Production Value (current million US$)",48.09,48.11,57.32
"Asia_Southeast","Armenia","Production",119535,83871,109093
"Asia_Southeast","Australia","Area harvested",476890,499030,458247
"Asia_Southeast","Australia","Gross Production Value (current million US$)",1481.51,2146.33,1973.69
"Asia_Southeast","Australia","Production",30936024,32249826,26424482
"Asia_Southeast","Austria","Area harvested",9170.73,9200.84,8642.96
"Asia_Southeast","Austria","Gross Production Value (current million US$)",241.87,242.15,431.75
"Asia_Southeast","Austria","Production",302427,247929.38,401503
"Asia_Southeast","Azerbaijan","Area harvested",40090,40214,40449
"Asia_Southeast","Azerbaijan","Gross Production Value (current million US$)",219.47,276.9,267.64
"Asia_Southeast","Azerbaijan","Production",494141,498520,503993
"Asia_Southeast","Bahamas","Area harvested",3126,3647,3694
"Asia_Southeast","Bahamas","Production",81302,90804,92793
"Asia_Southeast","Bangladesh","Area harvested",11995003,12167214,12152421
"Asia_Southeast","Bangladesh","Gross Production Value (current million US$)",9801.88,9805.04,11346.5
"Asia_Southeast","Bangladesh","Production",55594972,56993303,57557477
"Asia_Southeast","Barbados","Area harvested",7660,6464,6323
"Asia_Southeast","Barbados","Gross Production Value (current million US$)",14.08,11.8,11.57
"Asia_Southeast","Barbados","Production",361711,264442,263581
"Asia_Southeast","Belarus","Area harvested",21393,21468,20699
"Asia_Southeast","Belarus","Gross Production Value (current million US$)",299.34,362.37,357.22
"Asia_Southeast","Belarus","Production",460024,476100,393680
"Asia_Southeast","Belgium","Area harvested",8322,8353,8346
"Asia_Southeast","Belgium","Gross Production Value (current million US$)",341.25,230.66,220.96
"Asia_Southeast","Belgium","Production",307400,342750,312507
"Asia_Southeast","Belize","Area harvested",34728,36450,34794
"Asia_Southeast","Belize","Gross Production Value (current million US$)",57.09,64.47,58.11
"Asia_Southeast","Belize","Production",1058708,1285291,1005920
"Asia_Southeast","Benin","Area harvested",276840,422597,409071
"Asia_Southeast","Benin","Gross Production Value (current million US$)",1155.2,1135.45,1473.53
"Asia_Southeast","Benin","Production",2652336.13,2921423.72,3127880
"Asia_Southeast","Bermuda","Area harvested",22,20,20
"Asia_Southeast","Bermuda","Production",340,327,320
"Asia_Southeast","Bolivia (Plurinational State of)","Area harvested",398875,387892.84,381625
"Asia_Southeast","Bolivia (Plurinational State of)","Gross Production Value (current million US$)",437.22,511.44,475.49
"Asia_Southeast","Bolivia (Plurinational State of)","Production",8722864,7367450,7786680
"Asia_Southeast","Bosnia and Herzegovina","Area harvested",85199,87032,90542
"Asia_Southeast","Bosnia and Herzegovina","Gross Production Value (current million US$)",71.9,101.62,107.04
"Asia_Southeast","Bosnia and Herzegovina","Production",206764,208537,212968
"Asia_Southeast","Botswana","Area harvested",8136,9476,5313
"Asia_Southeast","Botswana","Gross Production Value (current million US$)",0,0,0
"Asia_Southeast","Botswana","Production",2767,3406,1536
"Asia_Southeast","Brazil","Area harvested",12379196,12689638,13257536
"Asia_Southeast","Brazil","Gross Production Value (current million US$)",19141.36,23688.02,30539.45
"Asia_Southeast","Brazil","Production",715920430,740505420,759848339
"Asia_Southeast","Brunei Darussalam","Area harvested",2886,3013,2755
"Asia_Southeast","Brunei Darussalam","Gross Production Value (current million US$)",3.13,3.72,5.23
"Asia_Southeast","Brunei Darussalam","Production",4947,4953,5432
"Asia_Southeast","Bulgaria","Area harvested",75025,84023,78409
"Asia_Southeast","Bulgaria","Gross Production Value (current million US$)",85.87,80.63,68.16
"Asia_Southeast","Bulgaria","Production",193017,208171,198083
"Asia_Southeast","Burkina Faso","Area harvested",1364634,1519232.21,1301899
"Asia_Southeast","Burkina Faso","Gross Production Value (current million US$)",431.87,508.26,469.34
"Asia_Southeast","Burkina Faso","Production",1753644,2005647,1665579
"Asia_Southeast","Cabo Verde","Area harvested",3656,3798,3717
"Asia_Southeast","Cabo Verde","Gross Production Value (current million US$)",10.8,10.91,13.79
"Asia_Southeast","Cabo Verde","Production",44826,44923,45900
"Asia_Southeast","Cambodia","Area harvested",2739673,2845566,3039764
"Asia_Southeast","Cambodia","Gross Production Value (current million US$)",2608.92,3139.29,3525.85
"Asia_Southeast","Cambodia","Production",8210425,8878504,9533747
"Asia_Southeast","Cameroon","Area harvested",1084962,1244961,1304957
"Asia_Southeast","Cameroon","Gross Production Value (current million US$)",1593.52,2113.55,2329.07
"Asia_Southeast","Cameroon","Production",7905993,8549254,8987346
"Asia_Southeast","Canada","Area harvested",15417,15243,14952
"Asia_Southeast","Canada","Gross Production Value (current million US$)",125.41,121.13,132.71
"Asia_Southeast","Canada","Production",277389,256234,241873
"Asia_Southeast","Central African Republic","Area harvested",237184,234327,250123
"Asia_Southeast","Central African Republic","Production",931867,963900,983532
"Asia_Southeast","Chad","Area harvested",1183091,1208340,871738
"Asia_Southeast","Chad","Gross Production Value (current million US$)",442.52,406.4,303.61
"Asia_Southeast","Chad","Production",1600260,1645300,1361567
"Asia_Southeast","Chile","Area harvested",53365.6,54153,57346
"Asia_Southeast","Chile","Gross Production Value (current million US$)",168.33,166.9,208.09
"Asia_Southeast","Chile","Production",698259,659620.5,696139
"Asia_Southeast","China, Hong Kong SAR","Area harvested",95,100,104
"Asia_Southeast","China, Hong Kong SAR","Gross Production Value (current million US$)",1.1,2.32,0
"Asia_Southeast","China, Hong Kong SAR","Production",1957,2020,2092
"Asia_Southeast","China, Macao SAR","Area harvested",0,0,0
"Asia_Southeast","China, Macao SAR","Production",0,0,0
"Asia_Southeast","China, mainland","Area harvested",39376557,40029822,40466141
"Asia_Southeast","China, mainland","Gross Production Value (current million US$)",147596.93,163573.08,224227.57
"Asia_Southeast","China, mainland","Production",432669905,438295886,452784277
"Asia_Southeast","China, Taiwan Province of","Area harvested",389646,375415,381622
"Asia_Southeast","China, Taiwan Province of","Production",3203702,3266157,3461444
"Asia_Southeast","Colombia","Area harvested",1432844,1347067.5,1423858.49
"Asia_Southeast","Colombia","Gross Production Value (current million US$)",3963.26,4474.37,5948.6
"Asia_Southeast","Colombia","Production",44771973.33,41109114.49,43096709.7
"Asia_Southeast","Congo","Area harvested",70816,73956,73344
"Asia_Southeast","Congo","Gross Production Value (current million US$)",202.7,224.69,280.8
"Asia_Southeast","Congo","Production",838544,895758,904971
"Asia_Southeast","Costa Rica","Area harvested",185759,196229,209763
"Asia_Southeast","Costa Rica","Gross Production Value (current million US$)",958.3,1106.26,1185.92
"Asia_Southeast","Costa Rica","Production",6525864.4,6843853,6779732
"Asia_Southeast","Côte d'Ivoire","Area harvested",1909966,1971592,1977029
"Asia_Southeast","Côte d'Ivoire","Gross Production Value (current million US$)",2377.09,2417.85,3179.75
"Asia_Southeast","Côte d'Ivoire","Production",9875262,10824471,10774393
"Asia_Southeast","Croatia","Area harvested",10761,9196,8770
"Asia_Southeast","Croatia","Gross Production Value (current million US$)",36.3,34.36,31.64
"Asia_Southeast","Croatia","Production",63215,60910,57345
"Asia_Southeast","Cuba","Area harvested",917429,882375,942690
"Asia_Southeast","Cuba","Production",17103742,13709335,18140808
"Asia_Southeast","Cyprus","Area harvested",1870,1625,1649
"Asia_Southeast","Cyprus","Gross Production Value (current million US$)",55.28,50.33,51.4
"Asia_Southeast","Cyprus","Production",60709,61592,60006
"Asia_Southeast","Czech Republic","Area harvested",4138,3961,4604
"Asia_Southeast","Czech Republic","Gross Production Value (current million US$)",13.74,15.39,16.33
"Asia_Southeast","Czech Republic","Production",24503,21001,23351
"Asia_Southeast","Democratic People's Republic of Korea","Area harvested",669717,671610,667100
"Asia_Southeast","Democratic People's Republic of Korea","Production",2748175,2853398,2892500
"Asia_Southeast","Denmark","Area harvested",1451,1644,1646
"Asia_Southeast","Denmark","Gross Production Value (current million US$)",45.28,47.72,62.66
"Asia_Southeast","Denmark","Production",36339,37484,47494
"Asia_Southeast","Djibouti","Area harvested",0,0,0
"Asia_Southeast","Djibouti","Production",887,993,1035
"Asia_Southeast","Dominica","Area harvested",12612,13358,12642
"Asia_Southeast","Dominica","Production",85977,83124,82636
"Asia_Southeast","Dominican Republic","Area harvested",372935.82,375676.33,413730.74
"Asia_Southeast","Dominican Republic","Gross Production Value (current million US$)",1474.97,1429.23,1442.82
"Asia_Southeast","Dominican Republic","Production",6789473.33,6886413.47,7109587.98
"Asia_Southeast","Ecuador","Area harvested",860447,860793,752700
"Asia_Southeast","Ecuador","Gross Production Value (current million US$)",2650.24,2711.41,2763.89
"Asia_Southeast","Ecuador","Production",18516669,18822721,17895281
"Asia_Southeast","Egypt","Area harvested",947379,840006,987042
"Asia_Southeast","Egypt","Gross Production Value (current million US$)",3365.11,3477.04,4313.03
"Asia_Southeast","Egypt","Production",25803446,24794864,26241578
"Asia_Southeast","El Salvador","Area harvested",92366,90518.83,96288
"Asia_Southeast","El Salvador","Gross Production Value (current million US$)",302.83,285.79,343.83
"Asia_Southeast","El Salvador","Production",6075900,5390600.9,6074352
"Asia_Southeast","Estonia","Area harvested",810,739,739
"Asia_Southeast","Estonia","Gross Production Value (current million US$)",8.57,13.36,14.08
"Asia_Southeast","Estonia","Production",9446,12361,11340
"Asia_Southeast","Ethiopia","Area harvested",536679,553449,580791
"Asia_Southeast","Ethiopia","Gross Production Value (current million US$)",556.66,468.38,444.09
"Asia_Southeast","Ethiopia","Production",3765813,3809829,3929987
"Asia_Southeast","Fiji","Area harvested",122346,116666,121631
"Asia_Southeast","Fiji","Gross Production Value (current million US$)",116.03,103.84,151.04
"Asia_Southeast","Fiji","Production",2416262,2036219,2403501
"Asia_Southeast","Finland","Area harvested",288,291,272
"Asia_Southeast","Finland","Gross Production Value (current million US$)",66.35,71.03,83.63
"Asia_Southeast","Finland","Production",39352,42571,47750
"Asia_Southeast","France","Area harvested",78591,75880,76110
"Asia_Southeast","France","Gross Production Value (current million US$)",699.78,778.22,666
"Asia_Southeast","France","Production",1048058.7,1004538.2,949018.2
"Asia_Southeast","French Polynesia","Area harvested",21376,21796,22193
"Asia_Southeast","French Polynesia","Production",81845,86466,88857
"Asia_Southeast","Gabon","Area harvested",100851,111162,111867
"Asia_Southeast","Gabon","Production",819355,836383,833856
"Asia_Southeast","Gambia","Area harvested",217306,235570,152737
"Asia_Southeast","Gambia","Gross Production Value (current million US$)",50.89,58.37,29.9
"Asia_Southeast","Gambia","Production",225068,259108,139670
"Asia_Southeast","Georgia","Area harvested",15150,13247,12631
"Asia_Southeast","Georgia","Gross Production Value (current million US$)",20.57,24.36,23.74
"Asia_Southeast","Georgia","Production",64330,63939,64438
"Asia_Southeast","Germany","Area harvested",9642,9748,9553
"Asia_Southeast","Germany","Gross Production Value (current million US$)",154.56,140.21,138.09
"Asia_Southeast","Germany","Production",388698,330973,355202
"Asia_Southeast","Ghana","Area harvested",1358931,1358540,1404273
"Asia_Southeast","Ghana","Gross Production Value (current million US$)",4092.96,5003.52,5236.49
"Asia_Southeast","Ghana","Production",12126311,12240785,12557026
"Asia_Southeast","Greece","Area harvested",50326,53311,53333
"Asia_Southeast","Greece","Gross Production Value (current million US$)",502.31,438.08,483.02
"Asia_Southeast","Greece","Production",629690,617446,731076
"Asia_Southeast","Grenada","Area harvested",4437,4666,4701
"Asia_Southeast","Grenada","Production",21221,22117,21933
"Asia_Southeast","Guatemala","Area harvested",399115,424700,437246
"Asia_Southeast","Guatemala","Production",24931866,25815731,24146007
"Asia_Southeast","Guinea-Bissau","Area harvested",125618,143824,148033
"Asia_Southeast","Guinea-Bissau","Gross Production Value (current million US$)",162.1,169.46,167.85
"Asia_Southeast","Guinea-Bissau","Production",300899,335198,302452
"Asia_Southeast","Guinea","Area harvested",1222984,1264552,1322974
"Asia_Southeast","Guinea","Gross Production Value (current million US$)",241.36,195.41,190.26
"Asia_Southeast","Guinea","Production",2876771,2936641,3102312
"Asia_Southeast","Guyana","Area harvested",197055,199709,213310
"Asia_Southeast","Guyana","Gross Production Value (current million US$)",33.44,43.96,34.59
"Asia_Southeast","Guyana","Production",3427985,3436018,3913438
"Asia_Southeast","Haiti","Area harvested",273772,270788,264540
"Asia_Southeast","Haiti","Production",2519842,2342211,2384944
"Asia_Southeast","Honduras","Area harvested",125569,132522,134517
"Asia_Southeast","Honduras","Gross Production Value (current million US$)",693.74,701.92,777.11
"Asia_Southeast","Honduras","Production",8098852,7733042,7023636
"Asia_Southeast","Hungary","Area harvested",22429,26433,25313
"Asia_Southeast","Hungary","Gross Production Value (current million US$)",66.52,60.68,46.3
"Asia_Southeast","Hungary","Production",176032,171413,125405
"Asia_Southeast","Iceland","Area harvested",3,3,3
