"Item","Region","Element","Y2009","Y2010","Y2011","Average"
"Quinces","Asia_East","Area harvested",20037,20038,21039,20371.3333333333
"Quinces","Asia_East","Gross Production Value (current million US$)",33.82,38.43,75.88,49.3766666666667
"Quinces","Asia_East","Production",105319,110971,120278,112189.333333333
"Quinces","Asia_South","Area harvested",0,0,0,0
"Quinces","Asia_South","Gross Production Value (current million US$)",0,0,0,0
"Quinces","Asia_South","Production",0,0,0,0
"Quinces","Asia_Southeast","Area harvested",0,0,0,0
"Quinces","Asia_Southeast","Gross Production Value (current million US$)",0,0,0,0
"Quinces","Asia_Southeast","Production",0,0,0,0
"Quinces","Asia_West","Area harvested",15657,16358,16532,16182.3333333333
"Quinces","Asia_West","Gross Production Value (current million US$)",105.32,163.78,154.22,141.106666666667
"Quinces","Asia_West","Production",137766,164383.1,171305,157818.033333333
"Quinces","Europe_Eastern_north","Area harvested",3038,3063,3125,3075.33333333333
"Quinces","Europe_Eastern_north","Gross Production Value (current million US$)",4.83,4.91,6.55,5.43
"Quinces","Europe_Eastern_north","Production",22460,22795,24629,23294.6666666667
"Quinces","Europe_Eastern_south","Area harvested",14505,14430,14977,14637.3333333333
"Quinces","Europe_Eastern_south","Gross Production Value (current million US$)",86.1,102.31,114.04,100.816666666667
"Quinces","Europe_Eastern_south","Production",125792,145026,155521,142113
"Quinces","Europe_Western_north","Area harvested",855,847,856,852.666666666667
"Quinces","Europe_Western_north","Gross Production Value (current million US$)",3.6,2.26,2.53,2.79666666666667
"Quinces","Europe_Western_north","Production",3114,2831,3126,3023.66666666667
"Quinces","Europe_Western_south","Area harvested",1987,2000,2028,2005
"Quinces","Europe_Western_south","Gross Production Value (current million US$)",7.32,6.02,5.96,6.43333333333333
"Quinces","Europe_Western_south","Production",21185,19165,19361.3,19903.7666666667
"Quinces","Mediterranean_SouthandEast","Area harvested",16318,16829,17178,16775
"Quinces","Mediterranean_SouthandEast","Gross Production Value (current million US$)",106.58,123.46,130.08,120.04
"Quinces","Mediterranean_SouthandEast","Production",153927,175870.1,179992,169929.7
"Quinces","Pacific_Region_ausnz","Area harvested",101,97,99,99
"Quinces","Pacific_Region_ausnz","Gross Production Value (current million US$)",0,0,0,0
"Quinces","Pacific_Region_ausnz","Production",1189,1154,1113,1152
"Quinces","Pacific_Region_tropical","Area harvested",0,0,0,0
"Quinces","Pacific_Region_tropical","Gross Production Value (current million US$)",0,0,0,0
"Quinces","Pacific_Region_tropical","Production",0,0,0,0
"Quinoa","Africa_Central","Area harvested",0,0,0,0
"Quinoa","Africa_Central","Gross Production Value (current million US$)",0,0,0,0
"Quinoa","Africa_Central","Production",0,0,0,0
"Quinoa","Africa_East","Area harvested",0,0,0,0
"Quinoa","Africa_East","Gross Production Value (current million US$)",0,0,0,0
"Quinoa","Africa_East","Production",0,0,0,0
"Quinoa","Africa_Indian_Ocean_Islands","Area harvested",0,0,0,0
"Quinoa","Africa_Indian_Ocean_Islands","Gross Production Value (current million US$)",0,0,0,0
"Quinoa","Africa_Indian_Ocean_Islands","Production",0,0,0,0
"Quinoa","Africa_Southern","Area harvested",0,0,0,0
"Quinoa","Africa_Southern","Gross Production Value (current million US$)",0,0,0,0
"Quinoa","Africa_Southern","Production",0,0,0,0
"Quinoa","Africa_West","Area harvested",0,0,0,0
"Quinoa","Africa_West","Gross Production Value (current million US$)",0,0,0,0
"Quinoa","Africa_West","Production",0,0,0,0
"Quinoa","America_Caribbean","Area harvested",0,0,0,0
"Quinoa","America_Caribbean","Gross Production Value (current million US$)",0,0,0,0
"Quinoa","America_Caribbean","Production",0,0,0,0
"Quinoa","America_Central_and_Mexico","Area harvested",0,0,0,0
"Quinoa","America_Central_and_Mexico","Gross Production Value (current million US$)",0,0,0,0
"Quinoa","America_Central_and_Mexico","Production",0,0,0,0
"Quinoa","America_North","Area harvested",0,0,0,0
"Quinoa","America_North","Gross Production Value (current million US$)",0,0,0,0
"Quinoa","America_North","Production",0,0,0,0
"Quinoa","America_South_andean","Area harvested",95050,94985.48,100059.32,96698.2666666667
"Quinoa","America_South_andean","Gross Production Value (current million US$)",89.8,99.03,112.46,100.43
"Quinoa","America_South_andean","Production",74353,78700,82940.72,78664.5733333333
"Quinoa","America_South_temperate","Area harvested",0,0,0,0
"Quinoa","America_South_temperate","Gross Production Value (current million US$)",0,0,0,0
"Quinoa","America_South_temperate","Production",0,0,0,0
"Quinoa","America_South_tropical","Area harvested",95050,94985.48,100059.32,96698.2666666667
"Quinoa","America_South_tropical","Gross Production Value (current million US$)",89.8,99.03,112.46,100.43
"Quinoa","America_South_tropical","Production",74353,78700,82940.72,78664.5733333333
"Quinoa","Asia_Central","Area harvested",0,0,0,0
"Quinoa","Asia_Central","Gross Production Value (current million US$)",0,0,0,0
"Quinoa","Asia_Central","Production",0,0,0,0
"Quinoa","Asia_East","Area harvested",0,0,0,0
"Quinoa","Asia_East","Gross Production Value (current million US$)",0,0,0,0
"Quinoa","Asia_East","Production",0,0,0,0
"Quinoa","Asia_South","Area harvested",0,0,0,0
"Quinoa","Asia_South","Gross Production Value (current million US$)",0,0,0,0
"Quinoa","Asia_South","Production",0,0,0,0
"Quinoa","Asia_Southeast","Area harvested",0,0,0,0
"Quinoa","Asia_Southeast","Gross Production Value (current million US$)",0,0,0,0
"Quinoa","Asia_Southeast","Production",0,0,0,0
"Quinoa","Asia_West","Area harvested",0,0,0,0
"Quinoa","Asia_West","Gross Production Value (current million US$)",0,0,0,0
"Quinoa","Asia_West","Production",0,0,0,0
"Quinoa","Europe_Eastern_north","Area harvested",0,0,0,0
"Quinoa","Europe_Eastern_north","Gross Production Value (current million US$)",0,0,0,0
"Quinoa","Europe_Eastern_north","Production",0,0,0,0
"Quinoa","Europe_Eastern_south","Area harvested",0,0,0,0
"Quinoa","Europe_Eastern_south","Gross Production Value (current million US$)",0,0,0,0
"Quinoa","Europe_Eastern_south","Production",0,0,0,0
"Quinoa","Europe_Western_north","Area harvested",0,0,0,0
"Quinoa","Europe_Western_north","Gross Production Value (current million US$)",0,0,0,0
"Quinoa","Europe_Western_north","Production",0,0,0,0
"Quinoa","Europe_Western_south","Area harvested",0,0,0,0
"Quinoa","Europe_Western_south","Gross Production Value (current million US$)",0,0,0,0
"Quinoa","Europe_Western_south","Production",0,0,0,0
"Quinoa","Mediterranean_SouthandEast","Area harvested",0,0,0,0
"Quinoa","Mediterranean_SouthandEast","Gross Production Value (current million US$)",0,0,0,0
"Quinoa","Mediterranean_SouthandEast","Production",0,0,0,0
"Quinoa","Pacific_Region_ausnz","Area harvested",0,0,0,0
"Quinoa","Pacific_Region_ausnz","Gross Production Value (current million US$)",0,0,0,0
"Quinoa","Pacific_Region_ausnz","Production",0,0,0,0
"Quinoa","Pacific_Region_tropical","Area harvested",0,0,0,0
"Quinoa","Pacific_Region_tropical","Gross Production Value (current million US$)",0,0,0,0
"Quinoa","Pacific_Region_tropical","Production",0,0,0,0
"Rapeseed","Africa_Central","Area harvested",0,0,0,0
"Rapeseed","Africa_Central","Gross Production Value (current million US$)",0,0,0,0
"Rapeseed","Africa_Central","Production",0,0,0,0
"Rapeseed","Africa_East","Area harvested",21247,13455,45168,26623.3333333333
"Rapeseed","Africa_East","Gross Production Value (current million US$)",7.89,6,28.23,14.04
"Rapeseed","Africa_East","Production",22628,23000,74666,40098
"Rapeseed","Africa_Indian_Ocean_Islands","Area harvested",0,0,0,0
"Rapeseed","Africa_Indian_Ocean_Islands","Gross Production Value (current million US$)",0,0,0,0
"Rapeseed","Africa_Indian_Ocean_Islands","Production",0,0,0,0
"Rapeseed","Africa_Southern","Area harvested",35060,34820,43510,37796.6666666667
"Rapeseed","Africa_Southern","Gross Production Value (current million US$)",0,0,0,0
"Rapeseed","Africa_Southern","Production",40350,36900,58800,45350
"Rapeseed","Africa_West","Area harvested",0,0,0,0
"Rapeseed","Africa_West","Gross Production Value (current million US$)",0,0,0,0
"Rapeseed","Africa_West","Production",0,0,0,0
"Rapeseed","America_Caribbean","Area harvested",0,0,0,0
"Rapeseed","America_Caribbean","Gross Production Value (current million US$)",0,0,0,0
"Rapeseed","America_Caribbean","Production",0,0,0,0
"Rapeseed","America_Central_and_Mexico","Area harvested",2181,0,185,788.666666666667
"Rapeseed","America_Central_and_Mexico","Gross Production Value (current million US$)",1.27,0,0.01,0.426666666666667
"Rapeseed","America_Central_and_Mexico","Production",3281,0,30,1103.66666666667
"Rapeseed","America_North","Area harvested",6843080,7428180,7893920,7388393.33333333
"Rapeseed","America_North","Gross Production Value (current million US$)",5226.42,5756.87,8025.48,6336.25666666667
"Rapeseed","America_North","Production",13558540,13886690,14863410,14102880
"Rapeseed","America_South_andean","Area harvested",25135,10983,18568,18228.6666666667
"Rapeseed","America_South_andean","Gross Production Value (current million US$)",18.91,12.23,22.24,17.7933333333333
"Rapeseed","America_South_andean","Production",78501,43933.7,71466,64633.5666666667
"Rapeseed","America_South_temperate","Area harvested",69391,27508,36973,44624
"Rapeseed","America_South_temperate","Gross Production Value (current million US$)",18.91,12.23,22.24,17.7933333333333
"Rapeseed","America_South_temperate","Production",148668,70148.7,111801,110205.9
"Rapeseed","America_South_tropical","Area harvested",68056,109000,105250,94102
"Rapeseed","America_South_tropical","Gross Production Value (current million US$)",12.37,30.31,40.75,27.81
"Rapeseed","America_South_tropical","Production",90161,172000,153217,138459.333333333
"Rapeseed","Asia_Central","Area harvested",183379,307042,156707,215709.333333333
"Rapeseed","Asia_Central","Gross Production Value (current million US$)",0,0,0,0
"Rapeseed","Asia_Central","Production",109088,110921.2,149980.9,123330.033333333
"Rapeseed","Asia_East","Area harvested",7285333,7377812,7357643,7340262.66666667
"Rapeseed","Asia_East","Gross Production Value (current million US$)",6399.58,8116.92,9145.91,7887.47
"Rapeseed","Asia_East","Production",13663616,13088181,13441701,13397832.6666667
"Rapeseed","Asia_South","Area harvested",6532016,5822101,6758400,6370839
"Rapeseed","Asia_South","Gross Production Value (current million US$)",2890.32,2733.01,3418.08,3013.80333333333
"Rapeseed","Asia_South","Production",7403417,6830028,8425000,7552815
"Rapeseed","Asia_Southeast","Area harvested",0,0,0,0
"Rapeseed","Asia_Southeast","Gross Production Value (current million US$)",0,0,0,0
"Rapeseed","Asia_Southeast","Production",0,0,0,0
"Rapeseed","Asia_West","Area harvested",520814,445371,459830,475338.333333333
"Rapeseed","Asia_West","Gross Production Value (current million US$)",390.58,350,418.02,386.2
"Rapeseed","Asia_West","Production",769886,682450,724239,725525
"Rapeseed","Europe_Eastern_north","Area harvested",4339999,4541207,4493370,4458192
"Rapeseed","Europe_Eastern_north","Gross Production Value (current million US$)",2890.48,3204.86,4431.85,3509.06333333333
"Rapeseed","Europe_Eastern_north","Production",9137347,8392180,8278764,8602763.66666667
"Rapeseed","Europe_Eastern_south","Area harvested",197644,286225,304100,262656.333333333
"Rapeseed","Europe_Eastern_south","Gross Production Value (current million US$)",183.08,279.71,413,291.93
"Rapeseed","Europe_Eastern_south","Production",493281,739411,732267,654986.333333333
"Rapeseed","Europe_Western_north","Area harvested",3970379,4108439,4042023,4040280.33333333
"Rapeseed","Europe_Western_north","Gross Production Value (current million US$)",5530.4,6447.41,8048.36,6675.39
"Rapeseed","Europe_Western_north","Production",15220600.5,14125349,13279320,14208423.1666667
"Rapeseed","Europe_Western_south","Area harvested",1526405,1503791,1606951,1545715.66666667
"Rapeseed","Europe_Western_south","Gross Production Value (current million US$)",2086.78,2490.29,3285.29,2620.78666666667
"Rapeseed","Europe_Western_south","Production",5670366.5,4896886,5476946,5348066.16666667
"Rapeseed","Mediterranean_SouthandEast","Area harvested",53837,53825,48851,52171
"Rapeseed","Mediterranean_SouthandEast","Gross Production Value (current million US$)",48.19,48.46,55.52,50.7233333333333
"Rapeseed","Mediterranean_SouthandEast","Production",153527,147995,139122,146881.333333333
"Rapeseed","Pacific_Region_ausnz","Area harvested",1714487,1697516,2080042,1830681.66666667
"Rapeseed","Pacific_Region_ausnz","Gross Production Value (current million US$)",835.05,769.92,1322.84,975.936666666667
"Rapeseed","Pacific_Region_ausnz","Production",1922616,1909984,2361385,2064661.66666667
"Rapeseed","Pacific_Region_tropical","Area harvested",0,0,0,0
"Rapeseed","Pacific_Region_tropical","Gross Production Value (current million US$)",0,0,0,0
"Rapeseed","Pacific_Region_tropical","Production",0,0,0,0
"Raspberries","Africa_Central","Area harvested",0,0,0,0
"Raspberries","Africa_Central","Gross Production Value (current million US$)",0,0,0,0
"Raspberries","Africa_Central","Production",0,0,0,0
"Raspberries","Africa_East","Area harvested",0,0,0,0
"Raspberries","Africa_East","Gross Production Value (current million US$)",0,0,0,0
"Raspberries","Africa_East","Production",0,0,0,0
"Raspberries","Africa_Indian_Ocean_Islands","Area harvested",0,0,0,0
"Raspberries","Africa_Indian_Ocean_Islands","Gross Production Value (current million US$)",0,0,0,0
"Raspberries","Africa_Indian_Ocean_Islands","Production",0,0,0,0
"Raspberries","Africa_Southern","Area harvested",52,49,50,50.3333333333333
"Raspberries","Africa_Southern","Gross Production Value (current million US$)",0,0,0,0
"Raspberries","Africa_Southern","Production",102,103,101,102
"Raspberries","Africa_West","Area harvested",0,0,0,0
"Raspberries","Africa_West","Gross Production Value (current million US$)",0,0,0,0
"Raspberries","Africa_West","Production",0,0,0,0
"Raspberries","America_Caribbean","Area harvested",0,0,0,0
"Raspberries","America_Caribbean","Gross Production Value (current million US$)",0,0,0,0
"Raspberries","America_Caribbean","Production",0,0,0,0
"Raspberries","America_Central_and_Mexico","Area harvested",851,894,1325,1023.33333333333
"Raspberries","America_Central_and_Mexico","Gross Production Value (current million US$)",43.76,52.43,60.29,52.16
"Raspberries","America_Central_and_Mexico","Production",13559,14343,21468,16456.6666666667
"Raspberries","America_North","Area harvested",7903,12550,12490,10981
