"Region_crops","Region","Element","Average"
"Europe_Western_south","Pacific_Region_tropical","Area harvested",198
"Europe_Western_south","Pacific_Region_tropical","Production",2436.66666666667
"Europe_Western_south","Pacific_Region_tropical","Gross Production Value (current million US$)",0.413333333333333
"Mediterranean_SouthandEast","Africa_Central","Area harvested",35017.6666666667
"Mediterranean_SouthandEast","Africa_Central","Production",76752.6666666667
"Mediterranean_SouthandEast","Africa_Central","Gross Production Value (current million US$)",8.22333333333333
"Mediterranean_SouthandEast","Africa_East","Area harvested",4047756.05
"Mediterranean_SouthandEast","Africa_East","Production",8335887.66666667
"Mediterranean_SouthandEast","Africa_East","Gross Production Value (current million US$)",3086.21333333333
"Mediterranean_SouthandEast","Africa_Indian_Ocean_Islands","Area harvested",36271
"Mediterranean_SouthandEast","Africa_Indian_Ocean_Islands","Production",87096
"Mediterranean_SouthandEast","Africa_Indian_Ocean_Islands","Gross Production Value (current million US$)",20.1433333333333
"Mediterranean_SouthandEast","Africa_Southern","Area harvested",1685583
"Mediterranean_SouthandEast","Africa_Southern","Production",5167591.66666667
"Mediterranean_SouthandEast","Africa_Southern","Gross Production Value (current million US$)",3379.17333333333
"Mediterranean_SouthandEast","Africa_West","Area harvested",201452.333333333
"Mediterranean_SouthandEast","Africa_West","Production",725823.74
"Mediterranean_SouthandEast","Africa_West","Gross Production Value (current million US$)",314.8
"Mediterranean_SouthandEast","America_Caribbean","Area harvested",22532.6933333333
"Mediterranean_SouthandEast","America_Caribbean","Production",346972.113333333
"Mediterranean_SouthandEast","America_Caribbean","Gross Production Value (current million US$)",99.5333333333333
"Mediterranean_SouthandEast","America_Central_and_Mexico","Area harvested",1234503.66666667
"Mediterranean_SouthandEast","America_Central_and_Mexico","Production",6824913.12
"Mediterranean_SouthandEast","America_Central_and_Mexico","Gross Production Value (current million US$)",2648.21666666667
"Mediterranean_SouthandEast","America_North","Area harvested",44041633.6666667
"Mediterranean_SouthandEast","America_North","Production",159720789
"Mediterranean_SouthandEast","America_North","Gross Production Value (current million US$)",44062.7566666667
"Mediterranean_SouthandEast","America_South_andean","Area harvested",1665099.55333333
"Mediterranean_SouthandEast","America_South_andean","Production",10037005.6666667
"Mediterranean_SouthandEast","America_South_andean","Gross Production Value (current million US$)",2712.70333333333
"Mediterranean_SouthandEast","America_South_temperate","Area harvested",6690283.01
"Mediterranean_SouthandEast","America_South_temperate","Production",31114231.6666667
"Mediterranean_SouthandEast","America_South_temperate","Gross Production Value (current million US$)",6977.48333333333
"Mediterranean_SouthandEast","America_South_tropical","Area harvested",4382748.87666667
"Mediterranean_SouthandEast","America_South_tropical","Production",12772119.8333333
"Mediterranean_SouthandEast","America_South_tropical","Gross Production Value (current million US$)",5910.89333333333
"Mediterranean_SouthandEast","Asia_Central","Area harvested",20574628
"Mediterranean_SouthandEast","Asia_Central","Production",38845249.6
"Mediterranean_SouthandEast","Asia_Central","Gross Production Value (current million US$)",5928.08333333333
"Mediterranean_SouthandEast","Asia_East","Area harvested",40980189.3333333
"Mediterranean_SouthandEast","Asia_East","Production",251754117.333333
"Mediterranean_SouthandEast","Asia_East","Gross Production Value (current million US$)",115084.063333333
"Mediterranean_SouthandEast","Asia_South","Area harvested",51169187.3333333
"Mediterranean_SouthandEast","Asia_South","Production",126710188
"Mediterranean_SouthandEast","Asia_South","Gross Production Value (current million US$)",36181.3966666667
"Mediterranean_SouthandEast","Asia_Southeast","Area harvested",927046.22
"Mediterranean_SouthandEast","Asia_Southeast","Production",5228864.85
"Mediterranean_SouthandEast","Asia_Southeast","Gross Production Value (current million US$)",1859.74666666667
"Mediterranean_SouthandEast","Asia_West","Area harvested",44161299.1833333
"Mediterranean_SouthandEast","Asia_West","Production",130708252.35
"Mediterranean_SouthandEast","Asia_West","Gross Production Value (current million US$)",40847.7033333333
"Mediterranean_SouthandEast","Europe_Eastern_north","Area harvested",66570164.6666667
"Mediterranean_SouthandEast","Europe_Eastern_north","Production",251395185.666667
"Mediterranean_SouthandEast","Europe_Eastern_north","Gross Production Value (current million US$)",39973.9233333333
"Mediterranean_SouthandEast","Europe_Eastern_south","Area harvested",19341290
"Mediterranean_SouthandEast","Europe_Eastern_south","Production",83824911.2333333
"Mediterranean_SouthandEast","Europe_Eastern_south","Gross Production Value (current million US$)",32509.8766666667
"Mediterranean_SouthandEast","Europe_Western_north","Area harvested",28221016.6566667
"Mediterranean_SouthandEast","Europe_Western_north","Production",280713765.76
"Mediterranean_SouthandEast","Europe_Western_north","Gross Production Value (current million US$)",61317.22
"Mediterranean_SouthandEast","Europe_Western_south","Area harvested",24768745.6666667
"Mediterranean_SouthandEast","Europe_Western_south","Production",162122937.266667
"Mediterranean_SouthandEast","Europe_Western_south","Gross Production Value (current million US$)",64704.36
"Mediterranean_SouthandEast","Mediterranean_SouthandEast","Area harvested",34468136.7666667
"Mediterranean_SouthandEast","Mediterranean_SouthandEast","Production",162122329.163333
"Mediterranean_SouthandEast","Mediterranean_SouthandEast","Gross Production Value (current million US$)",38835.8433333333
"Mediterranean_SouthandEast","Pacific_Region_ausnz","Area harvested",21720127
"Mediterranean_SouthandEast","Pacific_Region_ausnz","Production",39538226.3333333
"Mediterranean_SouthandEast","Pacific_Region_ausnz","Gross Production Value (current million US$)",10986.3033333333
"Mediterranean_SouthandEast","Pacific_Region_tropical","Area harvested",207.333333333333
"Mediterranean_SouthandEast","Pacific_Region_tropical","Production",2445.33333333333
"Mediterranean_SouthandEast","Pacific_Region_tropical","Gross Production Value (current million US$)",0.413333333333333
"Not_Specified","Africa_Central","Area harvested",309047.333333333
"Not_Specified","Africa_Central","Production",1830517.61
"Not_Specified","Africa_Central","Gross Production Value (current million US$)",226.973333333333
"Not_Specified","Africa_East","Area harvested",5015246.66666667
"Not_Specified","Africa_East","Production",12928232.6666667
"Not_Specified","Africa_East","Gross Production Value (current million US$)",1206.96333333333
"Not_Specified","Africa_Indian_Ocean_Islands","Area harvested",105665.333333333
"Not_Specified","Africa_Indian_Ocean_Islands","Production",574944.333333333
"Not_Specified","Africa_Indian_Ocean_Islands","Gross Production Value (current million US$)",0
"Not_Specified","Africa_Southern","Area harvested",1648690.66666667
"Not_Specified","Africa_Southern","Production",5413091
"Not_Specified","Africa_Southern","Gross Production Value (current million US$)",372.77
"Not_Specified","Africa_West","Area harvested",3392311.39
"Not_Specified","Africa_West","Production",14423481.6766667
"Not_Specified","Africa_West","Gross Production Value (current million US$)",546.38
"Not_Specified","America_Caribbean","Area harvested",216716
"Not_Specified","America_Caribbean","Production",1627682.66666667
"Not_Specified","America_Caribbean","Gross Production Value (current million US$)",138.756666666667
"Not_Specified","America_Central_and_Mexico","Area harvested",459207.083333333
"Not_Specified","America_Central_and_Mexico","Production",3159420.66666667
"Not_Specified","America_Central_and_Mexico","Gross Production Value (current million US$)",860.673333333333
"Not_Specified","America_North","Area harvested",179925
"Not_Specified","America_North","Production",1484040
"Not_Specified","America_North","Gross Production Value (current million US$)",1064.09
"Not_Specified","America_South_andean","Area harvested",369624.646666667
"Not_Specified","America_South_andean","Production",2948474.19666667
"Not_Specified","America_South_andean","Gross Production Value (current million US$)",160.37
"Not_Specified","America_South_temperate","Area harvested",93912.6
"Not_Specified","America_South_temperate","Production",967815.333333333
"Not_Specified","America_South_temperate","Gross Production Value (current million US$)",61.22
"Not_Specified","America_South_tropical","Area harvested",681843.046666667
"Not_Specified","America_South_tropical","Production",6753898.19666667
"Not_Specified","America_South_tropical","Gross Production Value (current million US$)",506.943333333333
"Not_Specified","Asia_Central","Area harvested",400570.666666667
"Not_Specified","Asia_Central","Production",2663693.1
"Not_Specified","Asia_Central","Gross Production Value (current million US$)",327.583333333333
"Not_Specified","Asia_East","Area harvested",11679549
"Not_Specified","Asia_East","Production",175373277
"Not_Specified","Asia_East","Gross Production Value (current million US$)",59735.3066666667
"Not_Specified","Asia_South","Area harvested",7659082.33333333
"Not_Specified","Asia_South","Production",50831409
"Not_Specified","Asia_South","Gross Production Value (current million US$)",16623.7633333333
"Not_Specified","Asia_Southeast","Area harvested",4785728
"Not_Specified","Asia_Southeast","Production",35708097.3333333
"Not_Specified","Asia_Southeast","Gross Production Value (current million US$)",4734.99333333333
"Not_Specified","Asia_West","Area harvested",1336777.87
"Not_Specified","Asia_West","Production",12180713.6166667
"Not_Specified","Asia_West","Gross Production Value (current million US$)",2454.66
"Not_Specified","Europe_Eastern_north","Area harvested",1843689.83333333
"Not_Specified","Europe_Eastern_north","Production",8658785.96666667
"Not_Specified","Europe_Eastern_north","Gross Production Value (current million US$)",1118.51666666667
"Not_Specified","Europe_Eastern_south","Area harvested",303248
"Not_Specified","Europe_Eastern_south","Production",1843096.76666667
"Not_Specified","Europe_Eastern_south","Gross Production Value (current million US$)",210.643333333333
"Not_Specified","Europe_Western_north","Area harvested",489211.513333333
"Not_Specified","Europe_Western_north","Production",4323796.88666667
"Not_Specified","Europe_Western_north","Gross Production Value (current million US$)",1660.02666666667
"Not_Specified","Europe_Western_south","Area harvested",470707
"Not_Specified","Europe_Western_south","Production",5507355.3
"Not_Specified","Europe_Western_south","Gross Production Value (current million US$)",289.246666666667
"Not_Specified","Mediterranean_SouthandEast","Area harvested",641708.333333333
"Not_Specified","Mediterranean_SouthandEast","Production",5059832.41666667
"Not_Specified","Mediterranean_SouthandEast","Gross Production Value (current million US$)",676.4
"Not_Specified","Pacific_Region_ausnz","Area harvested",30912.3333333333
"Not_Specified","Pacific_Region_ausnz","Production",318343
"Not_Specified","Pacific_Region_ausnz","Gross Production Value (current million US$)",97.4433333333333
"Not_Specified","Pacific_Region_tropical","Area harvested",34836.6666666667
"Not_Specified","Pacific_Region_tropical","Production",181200.666666667
"Not_Specified","Pacific_Region_tropical","Gross Production Value (current million US$)",38.0133333333333
"Pacific_Region_tropical","Africa_Central","Area harvested",421869
"Pacific_Region_tropical","Africa_Central","Production",1863674.03666667
"Pacific_Region_tropical","Africa_Central","Gross Production Value (current million US$)",501.32
"Pacific_Region_tropical","Africa_East","Area harvested",132704.666666667
"Pacific_Region_tropical","Africa_East","Production",355727
"Pacific_Region_tropical","Africa_East","Gross Production Value (current million US$)",116.493333333333
"Pacific_Region_tropical","Africa_Indian_Ocean_Islands","Area harvested",70795
"Pacific_Region_tropical","Africa_Indian_Ocean_Islands","Production",314445.666666667
"Pacific_Region_tropical","Africa_Indian_Ocean_Islands","Gross Production Value (current million US$)",0.946666666666667
"Pacific_Region_tropical","Africa_Southern","Area harvested",754738
"Pacific_Region_tropical","Africa_Southern","Production",858623
"Pacific_Region_tropical","Africa_Southern","Gross Production Value (current million US$)",198.656666666667
"Pacific_Region_tropical","Africa_West","Area harvested",1559073.66666667
"Pacific_Region_tropical","Africa_West","Production",6003398.74
"Pacific_Region_tropical","Africa_West","Gross Production Value (current million US$)",2387.35
"Pacific_Region_tropical","America_Caribbean","Area harvested",132081.623333333
"Pacific_Region_tropical","America_Caribbean","Production",649405.436666667
"Pacific_Region_tropical","America_Caribbean","Gross Production Value (current million US$)",132.646666666667
"Pacific_Region_tropical","America_Central_and_Mexico","Area harvested",250489
"Pacific_Region_tropical","America_Central_and_Mexico","Production",2808358.33333333
"Pacific_Region_tropical","America_Central_and_Mexico","Gross Production Value (current million US$)",507.44
"Pacific_Region_tropical","America_North","Area harvested",36706.3333333333
"Pacific_Region_tropical","America_North","Production",1043823
"Pacific_Region_tropical","America_North","Gross Production Value (current million US$)",411.813333333333
"Pacific_Region_tropical","America_South_andean","Area harvested",29461.8633333333
"Pacific_Region_tropical","America_South_andean","Production",287865
"Pacific_Region_tropical","America_South_andean","Gross Production Value (current million US$)",30.2166666666667
"Pacific_Region_tropical","America_South_temperate","Area harvested",8635.86666666667
"Pacific_Region_tropical","America_South_temperate","Production",126221.333333333
"Pacific_Region_tropical","America_South_temperate","Gross Production Value (current million US$)",58.0466666666667
"Pacific_Region_tropical","America_South_tropical","Area harvested",375658.996666667
"Pacific_Region_tropical","America_South_tropical","Production",4096306.33333333
"Pacific_Region_tropical","America_South_tropical","Gross Production Value (current million US$)",1258.61333333333
"Pacific_Region_tropical","Asia_Central","Area harvested",28153
"Pacific_Region_tropical","Asia_Central","Production",438739
"Pacific_Region_tropical","Asia_Central","Gross Production Value (current million US$)",37.3266666666667
"Pacific_Region_tropical","Asia_East","Area harvested",710049
"Pacific_Region_tropical","Asia_East","Production",18269033
"Pacific_Region_tropical","Asia_East","Gross Production Value (current million US$)",7347.66666666667
"Pacific_Region_tropical","Asia_South","Area harvested",2447493
"Pacific_Region_tropical","Asia_South","Production",13898874.3333333
"Pacific_Region_tropical","Asia_South","Gross Production Value (current million US$)",1629.44666666667
"Pacific_Region_tropical","Asia_Southeast","Area harvested",7034265.58666667
"Pacific_Region_tropical","Asia_Southeast","Production",37382856.06
"Pacific_Region_tropical","Asia_Southeast","Gross Production Value (current million US$)",7933.86333333333
"Pacific_Region_tropical","Asia_West","Area harvested",272052.7
"Pacific_Region_tropical","Asia_West","Production",4226267.40333333
"Pacific_Region_tropical","Asia_West","Gross Production Value (current million US$)",1407.95333333333
"Pacific_Region_tropical","Europe_Eastern_north","Area harvested",25162
"Pacific_Region_tropical","Europe_Eastern_north","Production",179024.333333333
"Pacific_Region_tropical","Europe_Eastern_north","Gross Production Value (current million US$)",37.0366666666667
"Pacific_Region_tropical","Europe_Eastern_south","Area harvested",109778.333333333
"Pacific_Region_tropical","Europe_Eastern_south","Production",1821131.33333333
"Pacific_Region_tropical","Europe_Eastern_south","Gross Production Value (current million US$)",801.453333333333
"Pacific_Region_tropical","Europe_Western_north","Area harvested",15581.3333333333
"Pacific_Region_tropical","Europe_Western_north","Production",292610
"Pacific_Region_tropical","Europe_Western_north","Gross Production Value (current million US$)",0
"Pacific_Region_tropical","Europe_Western_south","Area harvested",74934
"Pacific_Region_tropical","Europe_Western_south","Production",1847550
"Pacific_Region_tropical","Europe_Western_south","Gross Production Value (current million US$)",628.506666666667
"Pacific_Region_tropical","Mediterranean_SouthandEast","Area harvested",190112.333333333
"Pacific_Region_tropical","Mediterranean_SouthandEast","Production",3847384.63666667
"Pacific_Region_tropical","Mediterranean_SouthandEast","Gross Production Value (current million US$)",1379.65
"Pacific_Region_tropical","Pacific_Region_ausnz","Area harvested",3898.33333333333
"Pacific_Region_tropical","Pacific_Region_ausnz","Production",79711.6666666667
"Pacific_Region_tropical","Pacific_Region_ausnz","Gross Production Value (current million US$)",74.3466666666667
"Pacific_Region_tropical","Pacific_Region_tropical","Area harvested",301434.333333333
"Pacific_Region_tropical","Pacific_Region_tropical","Production",1516611.66666667
"Pacific_Region_tropical","Pacific_Region_tropical","Gross Production Value (current million US$)",116.766666666667
